run_name,overall,total_illegal_ratio,mammal,construction equipment,scientific equipment,furniture,animal,game,outerwear,condiment,musical,item of clothing,insect,electronic device,vehicle,home appliance,home decor item,fruit,food,car part,drink,seafood,sports equipment,office supply item,farm animal,school supply,footwear,watercraft,container,kitchen appliance,fastener,source of light,protective clothing item,plant,vegetable,piece of jewelry,sea animal,arts and crafts item,body part,headwear,weapon,medical equipment,garden tool,candy,safety equipment,toy,dessert,kitchen tool,tool,personal hygiene item,piece of women's clothing,bird,clothing accessory,breakfast food,hardware item
align-dinov2+1b-things+hyp-abl10cat-218-random,0.5955777460770328,0.0,0.8658536585365854,0.7567567567567568,0.3393939393939394,0.3052631578947368,0.7218543046357616,0.981132075471698,0.4774774774774775,0.9651162790697676,0.9555555555555556,0.0884520884520884,0.9148936170212766,0.9090909090909092,0.9166666666666666,0.8152173913043478,0.8941176470588236,1.0,0.8240740740740741,0.3733333333333333,0.9583333333333334,0.4833333333333333,0.8870967741935484,0.927536231884058,1.0,0.8076923076923077,0.6206896551724138,1.0,0.1231527093596059,0.9848484848484848,0.9682539682539684,0.9692307692307692,0.5952380952380952,1.0,0.9787234042553192,0.9107142857142856,0.3148148148148148,0.8035714285714286,0.925925925925926,0.4943820224719101,0.788235294117647,0.6265060240963856,0.4554455445544554,0.912280701754386,0.6617647058823529,0.9152542372881356,0.4020100502512563,0.84375,0.8355263157894737,0.3550724637681159,0.4358974358974359,1.0,0.5714285714285714,0.310126582278481,0.8247422680412371
align-dinov2+1b-things+hyp-abl10-7-random,0.9019607843137256,0.0,0.9886363636363636,0.78,0.8695652173913043,0.9423076923076924,1.0,0.8823529411764706,0.9411764705882352,0.96875,0.775,0.9775280898876404,0.8301886792452831,0.9333333333333332,1.0,0.875,0.9318181818181818,0.7884615384615384,0.9715909090909092,0.9487179487179488,0.9714285714285714,0.671875,0.8333333333333334,0.7843137254901961,0.8717948717948718,0.8444444444444444,1.0,1.0,0.8701298701298701,0.8292682926829268,0.902439024390244,0.9090909090909092,0.8823529411764706,0.9393939393939394,1.0,1.0,0.9482758620689656,0.7857142857142857,0.8260869565217391,0.9743589743589745,0.8,0.7358490566037735,0.8787878787878788,0.9565217391304348,0.8518518518518519,0.8666666666666667,0.9384615384615383,0.9130434782608696,0.9615384615384616,0.7560975609756098,0.896551724137931,1.0,0.8301886792452831,0.9807692307692308,0.8360655737704918
align-dinov2+500m-things+hyp-abl90-7-random,0.5697967857617213,0.0,0.3177966101694915,0.5335968379446641,0.5390946502057613,0.72,0.3745318352059925,0.5685279187817259,0.5913461538461539,0.8333333333333334,0.5714285714285714,0.5072164948453608,0.7241379310344828,0.4066496163682864,0.6897435897435897,0.5683453237410072,0.5472312703583062,0.550561797752809,0.5951417004048583,0.7030567685589519,0.6359447004608295,0.6157205240174672,0.4901408450704225,0.6713615023474179,0.6865671641791045,0.6740088105726872,0.59375,0.6294416243654822,0.5369978858350951,0.660377358490566,0.6351931330472103,0.6632653061224489,0.675392670157068,0.5458015267175572,0.5307692307692308,0.6984126984126984,0.5931558935361216,0.6088560885608856,0.5766871165644172,0.6304347826086957,0.5945945945945946,0.5654008438818565,0.6931216931216931,0.7754010695187166,0.6075268817204301,0.528957528957529,0.4899328859060403,0.618421052631579,0.3580508474576271,0.6724137931034483,0.6766169154228856,0.6106870229007634,0.4945454545454545,0.6846473029045643,0.5154929577464789
align-dinov2+500m-things+hyp-abl10cat-7-random,0.5859486447931527,0.0,0.8048780487804879,0.6891891891891891,0.3393939393939394,0.3052631578947368,0.8013245033112583,0.9245283018867924,0.4594594594594595,0.8488372093023255,0.9111111111111112,0.0786240786240786,0.9361702127659576,0.8441558441558441,0.8125,0.7608695652173914,0.8941176470588236,1.0,0.8919753086419753,0.4133333333333333,0.9027777777777778,0.5,0.8870967741935484,0.927536231884058,1.0,0.8333333333333334,0.5172413793103449,0.9772727272727272,0.1280788177339901,0.9545454545454546,0.746031746031746,0.7846153846153846,0.5238095238095238,0.9629629629629628,0.9148936170212766,0.9285714285714286,0.3209876543209876,0.7857142857142857,0.8518518518518519,0.550561797752809,0.8352941176470589,0.6506024096385542,0.4455445544554455,0.9473684210526316,0.6911764705882353,0.8135593220338984,0.3567839195979899,0.75,0.8421052631578947,0.3550724637681159,0.4358974358974359,0.9818181818181818,0.5214285714285715,0.3544303797468354,0.9072164948453608
align-dinov2+1b-things+hyp-abl70-218-random,0.6980301447545143,0.0,0.8028846153846154,0.5789473684210527,0.5877192982456141,0.6781115879828327,0.7640603566529492,0.6961325966850829,0.6935483870967742,0.8502994011976048,0.635,0.6838235294117647,0.581151832460733,0.7877906976744186,0.7469879518072289,0.7410358565737052,0.6091954022988506,0.5892116182572614,0.8082191780821918,0.8461538461538461,0.875,0.6127450980392157,0.5933333333333334,0.6739130434782609,0.7421052631578947,0.7014925373134329,0.7828571428571428,0.7228260869565217,0.7344497607655502,0.6910994764397905,0.600896860986547,0.6932515337423313,0.6904761904761905,0.573394495412844,0.6160337552742616,0.7911392405063291,0.5952380952380952,0.5892116182572614,0.8493150684931506,0.6904761904761905,0.632183908045977,0.6415094339622641,0.6257309941520468,0.8035714285714286,0.6190476190476191,0.6435185185185185,0.8222222222222222,0.7336683417085427,0.6549295774647887,0.702020202020202,0.7150537634408602,0.7276264591439688,0.5583333333333333,0.7911111111111111,0.5195195195195195
align-dinov2+1b-things+hyp-abl70-7-random,0.6895239516490076,0.0,0.875,0.5921052631578947,0.5833333333333334,0.6609442060085837,0.7928669410150891,0.7845303867403315,0.6935483870967742,0.8862275449101796,0.7,0.7303921568627451,0.643979057591623,0.6947674418604651,0.7740963855421686,0.5617529880478087,0.7088122605363985,0.6307053941908713,0.704337899543379,0.7948717948717948,0.7608695652173914,0.5784313725490197,0.67,0.6956521739130435,0.7210526315789474,0.7114427860696517,0.7542857142857143,0.6684782608695652,0.6770334928229665,0.6596858638743456,0.5829596412556054,0.7116564417177914,0.7023809523809523,0.6330275229357798,0.6329113924050633,0.7974683544303798,0.6031746031746031,0.6182572614107884,0.9041095890410958,0.7202380952380952,0.6168582375478927,0.660377358490566,0.6608187134502924,0.7797619047619048,0.6785714285714286,0.5925925925925926,0.7481481481481481,0.6884422110552764,0.5774647887323944,0.7777777777777778,0.6935483870967742,0.556420233463035,0.6208333333333333,0.7111111111111111,0.5435435435435435
align-dinov2+500m-things+hyp-abl70-42-random,0.7136994478436054,0.0,0.9447115384615384,0.5701754385964912,0.5745614035087719,0.7811158798283262,0.7805212620027435,0.6464088397790055,0.6989247311827957,0.8263473053892215,0.755,0.8014705882352942,0.6649214659685864,0.7558139534883721,0.6957831325301205,0.5737051792828686,0.6283524904214559,0.6804979253112033,0.8641552511415526,0.8,0.9021739130434784,0.6078431372549019,0.63,0.7065217391304348,0.7,0.736318407960199,0.7257142857142858,0.7010869565217391,0.7751196172248804,0.643979057591623,0.6053811659192825,0.7055214723926381,0.7202380952380952,0.4862385321100917,0.6118143459915611,0.7721518987341772,0.623015873015873,0.6348547717842323,0.9041095890410958,0.7261904761904762,0.7203065134099617,0.6132075471698113,0.6842105263157895,0.7976190476190477,0.7083333333333334,0.5416666666666666,0.6666666666666666,0.7839195979899497,0.7206572769953051,0.797979797979798,0.7795698924731183,0.5136186770428015,0.6541666666666667,0.8266666666666667,0.5015015015015015
align-dinov2+500m-things+hyp-abl30cat-42-random,0.5506980802792321,0.0,0.8983050847457628,0.5071090047393365,0.4647887323943662,0.6928571428571428,0.6891304347826087,0.6835443037974683,0.653179190751445,0.8175675675675675,0.7352941176470589,0.8511326860841424,0.5683060109289617,0.7461538461538462,0.7007299270072993,0.4798387096774194,0.4727272727272727,0.4893617021276595,0.1121304791029561,0.935483870967742,0.9302325581395348,0.5274725274725275,0.3203592814371258,0.6171428571428571,0.6453488372093024,0.6153846153846154,0.7878787878787878,0.9207920792079208,0.242489270386266,0.6428571428571429,0.5663265306122449,0.7272727272727273,0.6474358974358975,0.6242038216560509,0.4526748971193415,0.848,0.519650655021834,0.4688796680497925,0.8444444444444444,0.8487394957983193,0.6983240223463687,0.6333333333333333,0.6917808219178082,0.7423312883435583,0.5796178343949044,0.6418918918918919,0.5517241379310345,0.54,0.2162162162162162,0.7071428571428572,0.6473988439306358,0.5294117647058824,0.4579831932773109,0.502262443438914,0.6629213483146067
align-dinov2+500m-things+hyp-abl40cat-7-random,0.5516208326931941,0.0,0.2755555555555555,0.543859649122807,0.5276595744680851,0.7345679012345679,0.1235955056179775,0.6108108108108108,0.6276595744680851,0.8363636363636363,0.4897959183673469,0.2175732217573222,0.6062176165803109,0.6421052631578947,0.7688888888888888,0.5095057034220533,0.5017064846416383,0.8076923076923077,0.8426966292134831,0.6175115207373272,0.75,0.5862068965517241,0.3419540229885057,0.6436170212765957,0.6629834254143646,0.6445497630331753,0.625,0.5978260869565217,0.3333333333333333,0.6544502617801047,0.7068062827225131,0.65,0.6766467065868264,0.4688796680497925,0.4590163934426229,0.6744186046511628,0.5510204081632653,0.6898395721925134,0.9618320610687024,0.6309523809523809,0.5243243243243243,0.547945205479452,0.696969696969697,0.7590361445783133,0.5941176470588235,0.5043478260869565,0.5036231884057971,0.7450980392156863,0.7634730538922155,0.5954545454545455,0.6373626373626373,0.6163265306122448,0.6222222222222222,0.695067264573991,0.3474576271186441
align-dinov2+500m-things+hyp-abl10-218-random,0.8877995642701525,0.0,0.9090909090909092,0.74,0.8260869565217391,0.9807692307692308,0.9861111111111112,0.8529411764705882,0.9705882352941176,0.96875,0.8,0.9662921348314608,0.7924528301886793,0.8933333333333333,0.9473684210526316,0.9107142857142856,0.8636363636363636,0.7884615384615384,0.9829545454545454,0.8461538461538461,1.0,0.8125,0.7916666666666666,0.803921568627451,0.8717948717948718,0.8444444444444444,0.9230769230769232,1.0,0.935064935064935,0.926829268292683,0.8048780487804879,0.9545454545454546,0.9411764705882352,0.8787878787878788,0.84,0.9230769230769232,0.913793103448276,0.6714285714285714,0.8695652173913043,1.0,0.7777777777777778,0.7358490566037735,0.8484848484848485,0.9565217391304348,0.8888888888888888,0.7777777777777778,0.9076923076923076,0.8913043478260869,0.9423076923076924,0.7317073170731707,1.0,0.9736842105263158,0.8113207547169812,0.9423076923076924,0.8360655737704918
align-dinov2+1b-things+hyp-abl70-42-random,0.6658707655573795,0.0,0.7980769230769231,0.5701754385964912,0.5394736842105263,0.703862660944206,0.7325102880658436,0.6850828729281768,0.6666666666666666,0.8622754491017964,0.74,0.6225490196078431,0.6020942408376964,0.6366279069767442,0.6957831325301205,0.549800796812749,0.6360153256704981,0.6597510373443983,0.7317351598173516,0.7846153846153846,0.9510869565217392,0.5833333333333334,0.5366666666666666,0.7010869565217391,0.7473684210526316,0.7164179104477612,0.7085714285714285,0.6902173913043478,0.6818181818181818,0.6596858638743456,0.6098654708520179,0.7055214723926381,0.7142857142857143,0.5504587155963303,0.5021097046413502,0.740506329113924,0.5595238095238095,0.6099585062240664,0.8767123287671232,0.6547619047619048,0.632183908045977,0.660377358490566,0.6666666666666666,0.7797619047619048,0.625,0.5925925925925926,0.725925925925926,0.7085427135678392,0.5328638497652582,0.8484848484848485,0.6666666666666666,0.5525291828793775,0.5791666666666667,0.7244444444444444,0.4714714714714714
align-dinov2+1b-things+hyp-abl50-7-random,0.7652355830452975,0.0,0.9220055710306406,0.648936170212766,0.73224043715847,0.7777777777777778,0.8465346534653465,0.8299319727891157,0.7577639751552795,0.8345323741007195,0.8300653594771242,0.7174515235457064,0.7333333333333333,0.7373737373737373,0.8955823293172691,0.7115384615384616,0.6635514018691588,0.7766497461928934,0.7956521739130434,0.8311688311688312,0.948905109489051,0.56353591160221,0.8461538461538461,0.779874213836478,0.7791411042944786,0.7604790419161677,0.9197080291970804,0.8102189781021898,0.7371601208459214,0.7621951219512195,0.7454545454545455,0.7518248175182481,0.7222222222222222,0.7374301675977654,0.7487179487179487,0.8625954198473282,0.6226415094339622,0.7201834862385321,0.8938053097345132,0.5703125,0.6976744186046512,0.6742857142857143,0.7230769230769231,0.93006993006993,0.7841726618705036,0.7592592592592593,0.7318181818181818,0.7831325301204819,0.8254847645429363,0.7687861271676301,0.8108108108108109,0.7650273224043715,0.502283105022831,0.7525773195876289,0.6395759717314488
align-dinov2+1b-things+hyp-abl50-218-random,0.7638712024740768,0.0,0.8272980501392758,0.574468085106383,0.6775956284153005,0.8944444444444445,0.9356435643564356,0.8231292517006803,0.8136645962732919,0.8489208633093526,0.7254901960784313,0.7091412742382271,0.7575757575757576,0.7272727272727273,0.8875502008032129,0.7259615384615384,0.705607476635514,0.8020304568527918,0.8144927536231884,0.9155844155844156,0.948905109489051,0.5469613259668509,0.8547008547008547,0.7044025157232704,0.656441717791411,0.7604790419161677,0.8759124087591241,0.9051094890510948,0.7764350453172205,0.7865853658536586,0.703030303030303,0.7372262773722628,0.7847222222222222,0.6480446927374302,0.7435897435897436,0.816793893129771,0.5424528301886793,0.6926605504587156,0.9026548672566372,0.5859375,0.7069767441860465,0.7257142857142858,0.7615384615384615,0.8601398601398601,0.762589928057554,0.7901234567901234,0.7727272727272727,0.7590361445783133,0.7313019390581718,0.7398843930635838,0.7972972972972973,0.912568306010929,0.4885844748858447,0.6649484536082474,0.6678445229681979
align-dinov2+1b-things-218-random,0.5245828556871736,0.0,0.3804573804573805,0.5610687022900763,0.50390625,0.6576271186440678,0.189384800965018,0.6551724137931034,0.647887323943662,0.5863874345549738,0.5019011406844106,0.3717693836978131,0.6192660550458715,0.4097560975609756,0.3990498812351544,0.5601374570446735,0.5579937304075235,0.5379061371841155,0.5063788027477919,0.5983606557377049,0.5589519650655022,0.6752136752136753,0.375,0.5871559633027523,0.5631067961165048,0.6791666666666667,0.58,0.6521739130434783,0.4701348747591522,0.6082949308755761,0.5368852459016393,0.7142857142857143,0.6122448979591837,0.4538745387453874,0.4609665427509293,0.676923076923077,0.5379061371841155,0.5034965034965035,0.847953216374269,0.6631578947368421,0.5078369905956113,0.5975609756097561,0.6134020618556701,0.7864583333333334,0.5885416666666666,0.578544061302682,0.6503267973856209,0.6351931330472103,0.4511434511434511,0.5661157024793388,0.5942028985507246,0.5703971119133574,0.5387323943661971,0.6330645161290323,0.4429708222811671
align-dinov2+1b-things+hyp-abl90-218-random,0.5801567273210254,0.0,0.3220338983050847,0.549407114624506,0.522633744855967,0.7418181818181818,0.3945068664169788,0.5228426395939086,0.6826923076923077,0.8388888888888889,0.6163265306122448,0.4103092783505154,0.8275862068965517,0.5038363171355499,0.6820512820512821,0.5611510791366906,0.6188925081433225,0.6329588014981273,0.4655870445344129,0.7336244541484717,0.7926267281105991,0.6157205240174672,0.5521126760563381,0.6525821596244131,0.6616915422885572,0.6563876651982379,0.6614583333333334,0.649746192893401,0.6342494714587738,0.6132075471698113,0.6437768240343348,0.7040816326530612,0.675392670157068,0.5190839694656488,0.4923076923076923,0.6984126984126984,0.5209125475285171,0.6051660516605166,0.7300613496932515,0.6032608695652174,0.5168918918918919,0.5654008438818565,0.6613756613756614,0.7967914438502673,0.6021505376344086,0.5521235521235521,0.587248322147651,0.6491228070175439,0.4449152542372881,0.7025862068965517,0.6716417910447762,0.6679389312977099,0.5309090909090909,0.6597510373443983,0.5408450704225352
align-dinov2+500m-things-42-random,0.530569354222392,0.0,0.3492723492723493,0.549618320610687,0.53515625,0.5661016949152542,0.1978287092882991,0.7881773399014779,0.5774647887323944,0.8481675392670157,0.5437262357414449,0.3180914512922465,0.5412844036697247,0.3951219512195122,0.5486935866983373,0.5567010309278351,0.5799373040752351,0.5740072202166066,0.4435721295387635,0.639344262295082,0.7467248908296943,0.5982905982905983,0.3856382978723404,0.6513761467889908,0.616504854368932,0.6791666666666667,0.555,0.6183574879227053,0.3988439306358382,0.6589861751152074,0.6352459016393442,0.6650246305418719,0.6938775510204082,0.4464944649446494,0.4014869888475836,0.6871794871794872,0.5415162454873647,0.5629370629370629,0.7777777777777778,0.5894736842105263,0.5611285266457681,0.6097560975609756,0.5979381443298969,0.7708333333333334,0.59375,0.5402298850574713,0.5915032679738562,0.6523605150214592,0.4428274428274428,0.6198347107438017,0.6473429951690821,0.5884476534296029,0.5633802816901409,0.7258064516129032,0.4641909814323607
align-dinov2+1b-things+hyp-abl10cat-7-random,0.5920114122681883,0.0,0.8536585365853658,0.8513513513513513,0.3454545454545454,0.3052631578947368,0.7748344370860927,0.9433962264150944,0.4594594594594595,0.9302325581395348,0.9333333333333332,0.081081081081081,0.9787234042553192,0.7922077922077922,0.9375,0.8152173913043478,0.7294117647058823,0.9636363636363636,0.8672839506172839,0.3866666666666666,0.9444444444444444,0.4333333333333333,0.8064516129032258,0.9420289855072465,1.0,0.8333333333333334,0.735632183908046,1.0,0.1182266009852216,0.9545454545454546,0.8888888888888888,0.8153846153846154,0.5833333333333334,1.0,1.0,0.875,0.3209876543209876,0.8035714285714286,0.925925925925926,0.6067415730337079,0.7176470588235294,0.6385542168674698,0.4554455445544554,0.912280701754386,0.7205882352941176,0.7966101694915254,0.3969849246231156,0.765625,0.8421052631578947,0.3550724637681159,0.4358974358974359,0.9272727272727272,0.4857142857142857,0.430379746835443,0.8247422680412371
align-dinov2+1b-things+hyp-abl40cat-42-random,0.5441696113074205,0.0,0.2511111111111111,0.5394736842105263,0.5361702127659574,0.6234567901234568,0.1485642946317103,0.7027027027027027,0.6648936170212766,0.8181818181818182,0.5142857142857142,0.2447698744769874,0.6424870466321243,0.656140350877193,0.7377777777777778,0.5095057034220533,0.4914675767918088,0.6,0.7897271268057785,0.5806451612903226,0.7740384615384616,0.5763546798029556,0.3448275862068966,0.6329787234042553,0.6574585635359116,0.6445497630331753,0.6590909090909091,0.6141304347826086,0.2924335378323108,0.6596858638743456,0.6178010471204188,0.6666666666666666,0.7065868263473054,0.4896265560165975,0.4836065573770491,0.6569767441860465,0.5510204081632653,0.6737967914438503,0.900763358778626,0.6309523809523809,0.4864864864864865,0.5707762557077626,0.6303030303030303,0.7530120481927711,0.6058823529411764,0.4913043478260869,0.5507246376811594,0.7189542483660131,0.8173652694610778,0.5954545454545455,0.6373626373626373,0.5469387755102041,0.5911111111111111,0.5560538116591929,0.3531073446327684
align-dinov2+1b-things+hyp-abl30cat-7-random,0.5751308900523561,0.0,0.8700564971751412,0.5118483412322274,0.4741784037558685,0.9071428571428573,0.7195652173913043,0.6835443037974683,0.6416184971098265,0.8108108108108109,0.7745098039215687,0.8122977346278317,0.5792349726775956,0.6692307692307692,0.8394160583941606,0.4798387096774194,0.4654545454545454,0.4638297872340425,0.3323139653414882,0.8709677419354839,0.9302325581395348,0.521978021978022,0.3203592814371258,0.6114285714285714,0.6395348837209303,0.6358974358974359,0.7651515151515151,0.9504950495049505,0.2317596566523605,0.6428571428571429,0.5510204081632653,0.8106060606060606,0.6538461538461539,0.8343949044585988,0.4814814814814814,0.816,0.519650655021834,0.4688796680497925,0.8222222222222222,0.8403361344537815,0.6759776536312849,0.6666666666666666,0.7054794520547946,0.7668711656441718,0.5668789808917197,0.722972972972973,0.5134099616858238,0.54,0.240990990990991,0.6642857142857143,0.6184971098265896,0.4621848739495798,0.4369747899159664,0.5656108597285068,0.704119850187266
align-dinov2+500m-things+hyp-abl20cat-42-random,0.5779040111291445,0.0,0.1842751842751842,0.4717948717948718,0.4232804232804232,0.8773584905660378,0.7379310344827587,0.8932038834951457,0.9166666666666666,0.773109243697479,0.3990147783251231,0.896,0.5159235668789809,0.84,0.3054755043227665,0.8823529411764706,0.3891213389121339,0.9230769230769232,0.7243816254416962,0.8709677419354839,1.0,0.4756097560975609,0.2516556291390728,0.54421768707483,0.6515151515151515,0.6496350364963503,0.8817204301075269,0.5347222222222222,0.7134146341463414,0.896551724137931,0.4853801169590643,0.7181818181818181,0.6115107913669064,0.7590361445783133,0.943661971830986,0.9157894736842104,0.4358974358974359,0.74,0.9857142857142858,0.9166666666666666,0.6418918918918919,0.4602272727272727,0.6557377049180327,0.9090909090909092,0.6565656565656566,0.3957219251336898,0.868421052631579,0.5944055944055944,0.2200956937799043,0.4942528735632184,0.9054054054054054,0.8970588235294118,0.912280701754386,0.4340659340659341,0.2581699346405229
align-dinov2+1b-things-42-random,0.5244554833779136,0.0,0.5862785862785863,0.5419847328244275,0.51171875,0.6169491525423729,0.2050663449939686,0.5369458128078818,0.5727699530516432,0.8534031413612565,0.6083650190114068,0.3001988071570576,0.591743119266055,0.3951219512195122,0.4940617577197149,0.5120274914089347,0.5360501567398119,0.555956678700361,0.4474975466143278,0.6311475409836066,0.7379912663755459,0.6282051282051282,0.3590425531914893,0.6146788990825688,0.6844660194174758,0.6666666666666666,0.64,0.5748792270531401,0.4585741811175337,0.6036866359447005,0.6229508196721312,0.7142857142857143,0.7040816326530612,0.4095940959409594,0.5130111524163569,0.6307692307692307,0.5270758122743683,0.5384615384615384,0.7017543859649122,0.5947368421052631,0.5517241379310345,0.5650406504065041,0.654639175257732,0.8229166666666666,0.6197916666666666,0.5823754789272031,0.4803921568627451,0.6223175965665236,0.3305613305613306,0.5991735537190083,0.6521739130434783,0.4981949458483754,0.4753521126760563,0.6854838709677419,0.4058355437665782
align-dinov2+1b-things+hyp-abl20cat-7-random,0.5709482958497566,0.0,0.1744471744471744,0.4717948717948718,0.4232804232804232,0.9245283018867924,0.6724137931034483,0.7864077669902912,0.8981481481481481,0.773109243697479,0.3990147783251231,0.936,0.5159235668789809,0.8333333333333334,0.2247838616714697,0.8907563025210085,0.3974895397489539,0.9743589743589745,0.7420494699646644,0.8924731182795699,0.9690721649484536,0.4756097560975609,0.2516556291390728,0.564625850340136,0.6666666666666666,0.6861313868613139,0.9032258064516128,0.5277777777777778,0.6829268292682927,0.9655172413793104,0.4912280701754385,0.7272727272727273,0.6115107913669064,0.7590361445783133,1.0,0.8947368421052632,0.4358974358974359,0.76,0.8142857142857143,0.9722222222222222,0.7027027027027027,0.4659090909090909,0.6967213114754098,0.922077922077922,0.6363636363636364,0.4064171122994652,0.868421052631579,0.5454545454545454,0.2129186602870813,0.4885057471264368,0.9324324324324323,0.9117647058823528,0.8508771929824561,0.3956043956043956,0.2516339869281045
align-dinov2+1b-things+hyp-abl10cat-42-random,0.5937945791726106,0.0,0.8902439024390244,0.7297297297297297,0.3393939393939394,0.3052631578947368,0.6821192052980133,1.0,0.4594594594594595,0.9534883720930232,0.9333333333333332,0.0786240786240786,0.9787234042553192,0.8571428571428571,0.9375,0.75,0.8941176470588236,0.9818181818181818,0.8827160493827161,0.3933333333333333,0.9722222222222222,0.4666666666666667,0.935483870967742,0.9420289855072465,1.0,0.8333333333333334,0.5402298850574713,1.0,0.1182266009852216,0.9545454545454546,0.9047619047619048,1.0,0.5714285714285714,0.925925925925926,0.9361702127659576,0.9107142857142856,0.3209876543209876,0.9107142857142856,0.9444444444444444,0.5168539325842697,0.8235294117647058,0.6506024096385542,0.4851485148514851,0.912280701754386,0.7205882352941176,0.8813559322033898,0.371859296482412,0.765625,0.868421052631579,0.3550724637681159,0.4358974358974359,0.9636363636363636,0.5357142857142857,0.310126582278481,0.7938144329896907
align-dinov2+500m-things-7-random,0.5282766526557127,0.0,0.4116424116424116,0.5458015267175572,0.53125,0.5898305084745763,0.1761158021712907,0.5763546798029556,0.6666666666666666,0.8324607329842932,0.5627376425855514,0.3061630218687873,0.591743119266055,0.3829268292682927,0.5700712589073634,0.5738831615120275,0.567398119122257,0.6028880866425993,0.4631992149165849,0.6147540983606558,0.5982532751091703,0.6111111111111112,0.375,0.6376146788990825,0.6941747572815534,0.6166666666666667,0.63,0.6328502415458938,0.4181117533718689,0.7050691244239631,0.5778688524590164,0.6798029556650246,0.6581632653061225,0.4428044280442804,0.4609665427509293,0.6871794871794872,0.5956678700361011,0.5594405594405595,0.7309941520467836,0.6421052631578947,0.5517241379310345,0.5894308943089431,0.7061855670103093,0.8072916666666666,0.609375,0.5593869731800766,0.4607843137254901,0.5965665236051502,0.3991683991683992,0.6239669421487604,0.6956521739130435,0.5523465703971119,0.5176056338028169,0.7379032258064516,0.4058355437665782
align-dinov2+1b-things+hyp-abl10-42-random,0.8896151053013798,0.0,0.9318181818181818,0.72,0.9130434782608696,0.9423076923076924,0.9722222222222222,0.8823529411764706,1.0,1.0,0.8,0.9662921348314608,0.7924528301886793,0.9333333333333332,0.9824561403508772,0.9642857142857144,0.8181818181818182,0.7692307692307693,0.9602272727272728,0.9230769230769232,1.0,0.8125,0.8125,0.7647058823529411,0.8205128205128205,0.8666666666666667,1.0,0.9393939393939394,0.7792207792207793,0.8780487804878049,0.7073170731707317,0.9090909090909092,0.9411764705882352,0.9090909090909092,0.94,1.0,0.896551724137931,0.7571428571428571,0.8695652173913043,0.9743589743589745,0.8,0.660377358490566,0.7878787878787878,0.9565217391304348,0.8148148148148148,0.7333333333333333,0.9384615384615383,0.8913043478260869,0.9519230769230768,0.951219512195122,0.896551724137931,1.0,0.8490566037735849,0.9615384615384616,0.8688524590163934
align-dinov2+1b-things+hyp-abl40cat-7-random,0.5599938546627746,0.0,0.3022222222222222,0.5657894736842105,0.5361702127659574,0.5493827160493827,0.1285892634207241,0.7351351351351352,0.6702127659574468,0.8242424242424242,0.5061224489795918,0.2280334728033473,0.6683937823834197,0.7157894736842105,0.8,0.5095057034220533,0.4982935153583617,0.9153846153846154,0.8571428571428571,0.5852534562211982,0.75,0.5862068965517241,0.3505747126436782,0.6170212765957447,0.6574585635359116,0.6587677725118484,0.6647727272727273,0.625,0.3803680981595092,0.680628272251309,0.7068062827225131,0.6277777777777778,0.6646706586826348,0.4605809128630705,0.4180327868852459,0.6569767441860465,0.5551020408163265,0.5989304812834224,0.931297709923664,0.6309523809523809,0.5459459459459459,0.5707762557077626,0.6606060606060606,0.7289156626506024,0.611764705882353,0.508695652173913,0.5434782608695652,0.7712418300653595,0.8263473053892215,0.5863636363636363,0.6318681318681318,0.6122448979591837,0.6044444444444445,0.5919282511210763,0.3954802259887006
align-dinov2+500m-things+hyp-abl10-42-random,0.8899782135076253,0.0,0.8863636363636364,0.72,0.7391304347826086,0.9615384615384616,0.9930555555555556,0.8823529411764706,1.0,0.9375,0.9,0.9101123595505618,0.8867924528301887,0.8933333333333333,0.9473684210526316,0.7857142857142857,0.9090909090909092,0.8653846153846154,0.9886363636363636,0.9230769230769232,1.0,0.90625,0.75,0.7647058823529411,0.8205128205128205,0.8888888888888888,1.0,1.0,0.8441558441558441,0.8780487804878049,0.7804878048780488,0.9090909090909092,0.9411764705882352,0.7272727272727273,0.96,1.0,0.896551724137931,0.8285714285714286,0.8260869565217391,0.9487179487179488,0.8222222222222222,0.6037735849056604,0.8484848484848485,0.9347826086956522,0.8518518518518519,0.8222222222222222,0.953846153846154,0.9130434782608696,0.9423076923076924,0.8292682926829268,1.0,1.0,0.8490566037735849,0.9615384615384616,0.7540983606557377
align-dinov2+500m-things+hyp-abl90-218-random,0.5743790676052597,0.0,0.3919491525423729,0.5612648221343873,0.5349794238683128,0.7127272727272728,0.3670411985018726,0.7360406091370558,0.6875,0.8222222222222222,0.5714285714285714,0.511340206185567,0.7586206896551724,0.4501278772378516,0.6282051282051282,0.5611510791366906,0.5830618892508144,0.5393258426966292,0.548582995951417,0.6855895196506551,0.7649769585253456,0.5764192139737991,0.4535211267605634,0.6103286384976526,0.6616915422885572,0.6475770925110133,0.6145833333333334,0.649746192893401,0.6363636363636364,0.660377358490566,0.6394849785407726,0.673469387755102,0.6649214659685864,0.5610687022900763,0.473076923076923,0.671957671957672,0.5095057034220533,0.5756457564575646,0.7975460122699386,0.6141304347826086,0.6216216216216216,0.5654008438818565,0.7037037037037037,0.8181818181818182,0.6182795698924731,0.5637065637065637,0.5335570469798657,0.6271929824561403,0.3050847457627119,0.6508620689655172,0.6368159203980099,0.6183206106870229,0.5890909090909091,0.6929460580912863,0.4225352112676056
