run_name,overall,total_illegal_ratio,aardvark,mattress,purse,basket,tamale,accordion,cash machine,roof rack,granola,scalpel,air conditioner,crepe,strap,chocolate,pastry,air mattress,easel,thimble,helicopter,laptop,air pump,cane,funnel,berry,Unnamed: 26,airbag,swimsuit,gyroscope,almond,prune,airboat,blender,baklava,cot,cd player,aircraft carrier,baton,popsicle,bell,book,gumball,sock,airplane,saxophone,guinea pig,straightjacket,alligator,souffle,desk,birdhouse,radish,kimono,honeypot,mouthpiece,alpaca,dragonfly,jam,lemon,corn,ambulance,palette,cockroach,anklet,mascara,mashed potato,dustpan,ant,toy,terrarium,shower cap,anteater,poster,file,canoe,antelope,teacup,lamb chop,patty,anvil,yo-yo,coffee table,orange,boxing gloves,apple,jelly bean,wedding cake,piano,apple tree,orchid,yacht,apron,lectern,water cooler,squash,tomato,arm,wineglass,baseball bat,bracelet,arrow,dart,pumpkin,earring,cable,artichoke,water filter,golf cart,arugula,scarecrow,pantsuit,remote control,coat rack,ashtray,rocking horse,latte,container,asparagus,dolphin,hearing aid,avocado,zipper,table,throne,axe,hoodie,fruit,hourglass,brush,backpack,camper,eyedropper,pheasant,smoke alarm,backscratcher,coverall,dashboard,ice pack,lamp,horn,badger,platypus,onion,dress,monkey,poodle,zebra,bag,rug,jeep,sickle,wrap,bagel,flyswatter,toucan,goat,snail,cake,bagpipe,bunkbed,sombrero,turkey,diaper,pedal,latch,ball,blowfish,stingray,pickle,hose,balloon,cardboard,ladle,ballot box,costume,turban,binder,bamboo,fire alarm,mixer,crane,pitcher,banana,raspberry,ratchet,broom,banana split,stroller,hotdog,bandage,xylophone,curtain,eggnog,bandanna,coconut,car seat,banjo,pita,llama,whisk,locker,barbell,ferret,can opener,barnacle,kazoo,tortilla,flamethrower,barrel,jet,candle,sled,gauze,barrette,cooler,tiara,baseball,vegetable,praying mantis,hairspray,kale,baseball glove,oven,matchbox,birdcage,thermometer,jukebox,candlestick,basketball,recorder,marker,cheeseburger,basketball hoop,tent,yogurt,bassinet,staple,garbage truck,frog,bassoon,chickpea,snowsuit,razor,raft,bathrobe,subway,lego,hatchet,wrapping paper,duct,bathtub,car,owl,snowboard,scoop,potato,quesadilla,bookshelf,fly,peach,pin,juice,sheep,hula hoop,mongoose,coffee pot,batter,chipmunk,bazooka,spinach,gourd,pistachio,beachball,pug,hot tub,earwig,safety pin,license plate,bead,corset,hairbrush,deodorant,belt,beaker,tablet,lizard,cauliflower,beanbag,flashlight,beanie,ping-pong table,rocket,bear,jewelry,tractor,police car,bullet,stethoscope,caviar,beaver,cloak,measuring cup,tie,bed,flamingo,crab,boa,bedpan,whipped cream,chihuahua,bee,otter,slicer,pillbox,bison,wine cooler,harp,beer,gong,watermelon,beet,tape measure,face mask,beetle,puppy,lipstick,croissant,tuxedo,mussel,pitchfork,rickshaw,sofa bed,bell pepper,necklace,pig,knot,headband,sea urchin,catfish,belt buckle,plant,rooster,bench,tee,chinchilla,giraffe,tape recorder,bike,pinwheel,jump rope,dreidel,cow,bikini,polygraph,watch,bin,hummus,van,humvee,mailbox,windshield wiper,goose,bird,nightstand,egg,wolf,garlic,birdbath,walnut,kaleidoscope,shoulder,tiger,lightning bug,tube top,blower,toast,birthday cake,carrot,sewing kit,chicken wire,stereo,volleyball,blackberry,mulberry,blazer,train set,pigeon,exhaust pipe,ladder,headscarf,blouse,sausage,donut,gearshift,tennis ball,blowgun,cracker,violin,poppy,skunk,blowtorch,yarn,blueberry,papaya,lollipop,toga,flipper,duck,boar,charcoal,machete,board game,lip gloss,pocket watch,headdress,honey,boat,kiwi,bumper,bobsled,flute,golf club,bolo tie,leopard,bomb,cummerbund,daisy,bull,mushroom,bongo,revolver,sauerkraut,fox,bonnet,dishwasher,headrest,bonsai,sweatsuit,burrito,scarf,kangaroo,warthog,chessboard,pincushion,boomerang,ravioli,soccer ball,boot,faucet,bottle,bottle opener,screwdriver,fan,bowl,chandelier,bun,envelope,bowler hat,rocking chair,wallpaper,cotton candy,bowling ball,sweater,turtle,scanner,fern,pot,bowtie,box,coyote,tostada,pendulum,cello,pretzel,metal detector,bra,shopping basket,clam,button,brace,cement mixer,vase,minivan,slug,scallion,watering can,handkerchief,hairnet,crossbow,cantaloupe,bread,stiletto,sweet potato,tadpole,gopher,breadbox,punching bag,wasp,shortbread,breadstick,screw,joystick,briefcase,piecrust,tumbleweed,syringe,brooch,donkey,brownie,margarita,water heater,steak,couch,forklift,letter opener,bucket,camera,buckle,snowmobile,bug,cape,doily,closet,rope,fig,buggy,raisin,wagon,bulldozer,cheetah,electric chair,hamster,guitar,rake,zucchini,penlight,bulletproof vest,eagle,yak,pillow,globe,earplug,burner,spear,starfish,lock,triangle,bus,coffin,bush,butter,notebook,car door,stilt,butterfly,engine,trident,jug,cannon,jacket,lighter,seaweed,cabbage,marble,torch,cabinet,skewer,train,robot,cactus,glove,grenade,cage,leek,camcorder,mallet,smoothie,javelin,cake mix,fountain pen,calamari,cucumber,trashcan,calculator,rubber band,plug,calzone,meat grinder,telescope,peacock,camel,trolley,headlight,porcupine,soda fountain,puck,vulture,can,hyena,turntable,goblet,paper bag,candelabra,magnet,piglet,quad,candy,squirt gun,candy bar,candy cane,water bottle,ladybug,canister,cannonball,lion,kneepad,rose,hamburger,egg yolk,canvas,shield,knitting needle,chalkboard,drawer,whiteboard,moccasin,key,whip,caramel,gyro,cardigan,gasket,cardinal,toad,carriage,octopus,soldering iron,cart,nightshirt,padlock,potpourri,tupperware,clipboard,uniform,cashew,pomegranate,casserole,stretcher,wine,cat,figurine,catapult,slot machine,mop,caterpillar,keyboard,slingshot,modem,combination lock,panda,omelet,cream cheese,insole,vending machine,workbench,footrest,celery,coral,shirt,doghouse,milkshake,cellphone,trombone,missile,trowel,centerpiece,rollerskate,sandwich,centrifuge,manatee,cereal,spring roll,computer,nutcracker,chain,squirrel,outfit,chainsaw,clove,parrot,chair,grain,jackhammer,chalk,dessert,school bus,strainer,kilt,champagne,suitcase,shredder,plum,shawl,chariot,skeleton,cheese,shopping cart,hair,melon,gurney,cheesecake,computer screen,statue,wrench,cherry,shark,ribbon,dagger,swab,ukulele,test tube,tarantula,snowplow,pump,sloth,stew,toolbox,chisel,wafer,crate,chive,olive,sandbag,pom-pom,christmas tree,thermos,shuffleboard,scaffolding,clarinet,juicer,cleat,icepick,windshield,step stool,cleaver,sardine,trampoline,cougar,quiche,stapler,clover,peanut butter,coaster,dalmatian,coat,top hat,skateboard,cobra,speedometer,wetsuit,cockatoo,oilcan,motorcycle,grinder,cocktail,lettuce,torpedo,webcam,cup of coffee,ship,coffee bean,coffeemaker,deer,duster,pinball,comb,place mat,springboard,prism,wok,light switch,ski pole,cooker,flip-flop,cookie,moth,cranberry,snorkel,sling,doorhandle,copier,squid,jigsaw puzzle,rhino,cord,rifle,vise,corkscrew,eggbeater,cymbal,cornbread,tomato sauce,kettle,worm,seahorse,gum,football helmet,dynamite,toothbrush,saltshaker,tugboat,grapefruit,curry,pecan,mandolin,scorpion,counter,wheel,footbath,dough,filing cabinet,stopwatch,roadsweeper,t-shirt,crank,kebab,fudge,dandelion,salami,ski,crayfish,handle,crayon,hovercraft,highchair,shaving cream,creme brulee,router,cup,gauge,tape,french horn,crib,mango,knife,maggot,scone,palm tree,crouton,sewing machine,plunger,crow,weasel,ostrich,crowbar,flashbulb,crown,cruise ship,crutch,toothpick,crystal ball,scaffold,cuckoo clock,poker,drill,match,cufflink,scuba,pinecone,enchilada,thumbtack,cupcake,dip,toaster,curling iron,gun,firetruck,scrabble,sawhorse,tree,dartboard,visor,grape,defibrillator,lightbulb,rollerblade,shrimp,quill,station wagon,drink,rat,sorbet,oyster,eraser,ruler,dirt bike,dog,koala,truck,doll,dollhouse,pocketknife,raccoon,pan,spoon,rolling pin,doorknob,swan,doorknocker,sailboat,parfait,lab coat,trumpet,switch,razor blade,pony,dresser,goldfish,locket,drum,wire,iceskate,dryer,flask,grater,loincloth,duckling,gravy,duffel bag,rabbit,dumbbell,jalapeno,dumpling,dumpster,popcorn,scooter,space shuttle,sequin,skirt,ring,extinguisher,spatula,recliner,flower,easter egg,eel,toaster oven,pie,egg roll,hot-air balloon,wig,wine bottle,eggplant,microphone,cup of tea,elephant,tambourine,refrigerator,rim,pulley,eye patch,eyeliner,licorice,weather vane,fondue,staple gun,magnifier,ferry,plaster cast,kayak,vest,finger,lanyard,first-aid kit,lasagna,fish,fishbowl,wheelchair,seagull,piggy bank,lawnmower,flan,meerkat,saddle,sandal,teddy bear,flatiron,hockey stick,swordfish,washing machine,sunroof,vacuum,food processor,fork,limousine,pencil sharpener,hotplate,magnifying glass,machine gun,frame,hummingbird,frisbee,mug,submarine,fruitcake,icemaker,meatloaf,fur coat,knob,pelican,hot-water bottle,pine tree,gas mask,sundae,loveseat,gavel,gazelle,underwear,ram,go-kart,jumpsuit,gumdrop,lantern,muff,gondola,gorilla,videogame,whoopee cushion,home plate,steering wheel,pepper mill,grass,grasshopper,pantyhose,potpie,microscope,grille,orangutan,parsley,groundhog,tulip,puffin,jetski,paintbrush,walrus,hairdryer,petri dish,hairpin,odometer,hammer,hammock,needle,handbrake,slipper,harmonica,hat,hatbox,hawk,horse,headlamp,hearse,heater,whale,hedgehog,muffin,robe,taco,helmet,highlighter,hippo,okra,leech,paddle,penguin,seismograph,pancake,hot chocolate,surfboard,life jacket,reindeer,ice-cream cone,ice cream,printer,skull,snowshoe,iguana,inhaler,sifter,jar,wedge,waffle,lingerie,sugar cube,keg,kitten,toothpaste,taxi,lamb,meatball,lampshade,shovel,landmine,polo shirt,lime,tarp,leotard,string cheese,radio,treadmill,mosquito,lip balm,sunflower,lobster,polar bear,wheelbarrow,notepad,seaplane,streetlight,marmalade,radar,marshmallow,teapot,microwave,puppet,scallop,pasta,mitten,poinsettia,peppermint,tricycle,nail file,oatmeal,strawberry,steamroller,pudding,taffy,seatbelt,panther,shaker,shoe,paperclip,parachute,toilet paper,peanut,pear,pen,pencil,pickax,perfume,possum,pineapple,pizza,projector,playing card,spark plug,pogo stick,sword,undershirt,washcloth,thermostat,vial,suit,racket,raincoat,rattle,rattlesnake,tuba,soup,sledgehammer,sandpaper,timer,scrambled egg,soy sauce,swimming pool,squeegee,shelf,urn,snake,wallet,spacesuit,spider,stained glass,star fruit,tv,stuffing,taillight,unicycle,tool,turtleneck,waffle iron
align-dinov2+500m-things+hyp-abl40cat-218-random,0.907174792420694,0.0,1.0,1.0,0.8571428571428571,0.9,1.0,1.0,0.8888888888888888,0.9090909090909092,1.0,1.0,1.0,0.9,0.875,0.9090909090909092,0.9,0.8888888888888888,1.0,1.0,0.8888888888888888,0.8571428571428571,0.7142857142857143,0.9,0.6363636363636364,0.8,0.9627906976744186,1.0,1.0,1.0,0.875,1.0,1.0,1.0,0.9230769230769232,0.9090909090909092,1.0,1.0,1.0,1.0,0.9090909090909092,0.8461538461538461,0.875,0.8181818181818182,0.6666666666666666,1.0,0.8571428571428571,0.8571428571428571,0.8333333333333334,0.7777777777777778,1.0,0.8333333333333334,0.8571428571428571,1.0,1.0,0.8888888888888888,1.0,1.0,1.0,1.0,0.9,1.0,0.75,1.0,0.875,0.75,1.0,1.0,0.5,0.4,0.8333333333333334,1.0,1.0,1.0,0.9411764705882352,0.9166666666666666,0.8333333333333334,1.0,0.8571428571428571,1.0,1.0,1.0,0.9090909090909092,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8181818181818182,1.0,0.8571428571428571,0.8571428571428571,0.8,0.9,0.875,0.9,0.8571428571428571,1.0,0.7142857142857143,0.8571428571428571,1.0,0.8888888888888888,0.75,1.0,1.0,1.0,1.0,0.7777777777777778,1.0,0.875,0.9,0.9166666666666666,0.7777777777777778,0.8571428571428571,1.0,0.8333333333333334,0.75,1.0,1.0,0.9,0.875,0.6923076923076923,1.0,1.0,0.8461538461538461,0.8333333333333334,1.0,1.0,1.0,0.8,0.9090909090909092,1.0,1.0,0.6666666666666666,1.0,1.0,0.9090909090909092,1.0,1.0,1.0,1.0,0.9230769230769232,0.9090909090909092,0.8,1.0,0.9,1.0,1.0,0.9,1.0,1.0,0.75,1.0,0.5,0.9285714285714286,0.8,1.0,1.0,1.0,0.875,1.0,0.875,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,1.0,1.0,0.75,0.75,1.0,0.9,1.0,0.875,1.0,1.0,0.8571428571428571,0.7777777777777778,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,0.625,0.8,0.8571428571428571,0.625,0.9,0.7,0.8571428571428571,0.8333333333333334,0.8181818181818182,1.0,0.9,0.8888888888888888,0.875,0.5,0.9,1.0,1.0,0.8,1.0,0.7777777777777778,1.0,0.875,1.0,1.0,0.9166666666666666,1.0,1.0,0.8333333333333334,0.9090909090909092,1.0,0.8888888888888888,1.0,0.5454545454545454,0.8888888888888888,0.875,0.7777777777777778,0.8888888888888888,0.8333333333333334,0.5714285714285714,0.7142857142857143,1.0,0.875,1.0,1.0,1.0,0.875,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,1.0,0.9,0.9230769230769232,1.0,0.8888888888888888,1.0,1.0,0.8,1.0,1.0,0.6666666666666666,0.8888888888888888,1.0,0.6666666666666666,1.0,1.0,0.5714285714285714,0.8,0.7777777777777778,1.0,0.7777777777777778,0.6666666666666666,1.0,0.9230769230769232,1.0,0.8888888888888888,1.0,1.0,0.8571428571428571,0.9166666666666666,0.875,0.8333333333333334,0.625,1.0,0.8,1.0,1.0,0.9,0.875,1.0,0.9090909090909092,0.9090909090909092,0.8888888888888888,0.7142857142857143,0.7142857142857143,0.8666666666666667,0.7777777777777778,1.0,1.0,0.9,1.0,0.8571428571428571,1.0,0.8888888888888888,0.9090909090909092,0.8571428571428571,0.7777777777777778,1.0,1.0,0.8461538461538461,0.8333333333333334,0.7777777777777778,0.8888888888888888,0.8571428571428571,0.75,1.0,0.8571428571428571,0.875,0.9,1.0,0.9,0.9090909090909092,1.0,0.8333333333333334,0.6666666666666666,0.5714285714285714,1.0,0.875,0.8571428571428571,1.0,1.0,1.0,1.0,0.8666666666666667,0.8333333333333334,1.0,0.8,1.0,1.0,1.0,0.875,0.9,1.0,0.6,1.0,1.0,0.8571428571428571,0.6428571428571429,0.8333333333333334,0.75,0.7142857142857143,0.9090909090909092,1.0,0.8333333333333334,0.8,0.625,0.9,0.8333333333333334,0.8181818181818182,0.7272727272727273,0.7777777777777778,1.0,1.0,1.0,0.7777777777777778,1.0,1.0,0.875,1.0,0.8333333333333334,0.7142857142857143,1.0,1.0,0.8888888888888888,1.0,0.9090909090909092,1.0,1.0,0.8333333333333334,0.875,1.0,0.7142857142857143,1.0,0.8888888888888888,0.875,1.0,1.0,0.875,0.8888888888888888,0.8,1.0,0.9166666666666666,0.9,1.0,1.0,1.0,0.9,1.0,0.8571428571428571,1.0,0.8571428571428571,0.875,1.0,0.8333333333333334,1.0,1.0,1.0,0.8571428571428571,1.0,1.0,0.8333333333333334,0.9,1.0,1.0,1.0,0.8,0.7142857142857143,0.875,0.875,1.0,0.8888888888888888,1.0,0.7142857142857143,0.7,1.0,1.0,1.0,0.8,0.7777777777777778,0.7777777777777778,0.8888888888888888,0.9090909090909092,0.9,1.0,0.7777777777777778,0.8,0.8333333333333334,1.0,0.8571428571428571,1.0,0.8,1.0,0.9,0.8,1.0,1.0,1.0,1.0,0.8571428571428571,1.0,0.9,0.8181818181818182,1.0,1.0,1.0,0.75,0.875,1.0,1.0,0.8333333333333334,0.5714285714285714,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.875,0.6666666666666666,1.0,0.8571428571428571,0.75,1.0,1.0,0.7142857142857143,1.0,1.0,0.8888888888888888,0.75,0.7,1.0,0.8333333333333334,0.875,0.875,1.0,1.0,1.0,1.0,0.5555555555555556,0.7777777777777778,1.0,1.0,0.7142857142857143,0.875,0.8333333333333334,1.0,1.0,0.5714285714285714,0.8333333333333334,1.0,0.8888888888888888,0.875,1.0,0.8333333333333334,1.0,1.0,0.8,1.0,1.0,0.9,1.0,1.0,0.8666666666666667,1.0,0.9090909090909092,0.875,0.8571428571428571,0.8571428571428571,1.0,0.75,1.0,1.0,1.0,0.8333333333333334,1.0,0.9090909090909092,0.8888888888888888,0.8333333333333334,0.8,1.0,1.0,1.0,0.9090909090909092,0.7777777777777778,0.8,0.7777777777777778,1.0,1.0,0.875,1.0,0.8,0.875,1.0,0.4285714285714285,1.0,0.6666666666666666,1.0,1.0,0.8571428571428571,0.75,0.8333333333333334,1.0,1.0,1.0,0.8,0.8333333333333334,0.875,0.7142857142857143,0.625,0.8571428571428571,0.8,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.75,0.8571428571428571,1.0,1.0,1.0,0.7142857142857143,0.8666666666666667,0.8571428571428571,0.8,0.7142857142857143,1.0,0.75,0.8571428571428571,1.0,0.875,1.0,0.875,0.7,1.0,1.0,0.875,0.9,1.0,0.875,1.0,0.8181818181818182,1.0,0.875,0.8333333333333334,1.0,0.8,1.0,0.8571428571428571,1.0,1.0,0.875,0.875,0.8,1.0,1.0,1.0,1.0,0.8571428571428571,1.0,0.875,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.75,0.8,0.6666666666666666,0.5833333333333334,0.9,0.8571428571428571,0.9090909090909092,0.8888888888888888,1.0,1.0,1.0,0.75,0.8571428571428571,0.8888888888888888,0.8571428571428571,0.8333333333333334,0.7142857142857143,0.6,1.0,0.9090909090909092,1.0,1.0,0.8571428571428571,0.7777777777777778,0.75,0.8571428571428571,0.8571428571428571,1.0,0.9166666666666666,1.0,0.6,1.0,1.0,0.7142857142857143,0.9090909090909092,1.0,0.625,1.0,1.0,0.8888888888888888,1.0,0.5714285714285714,1.0,1.0,1.0,1.0,0.8333333333333334,0.8333333333333334,1.0,1.0,0.875,1.0,1.0,0.9,1.0,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.8888888888888888,1.0,1.0,0.6666666666666666,1.0,0.8,1.0,0.75,1.0,0.8571428571428571,1.0,0.9166666666666666,1.0,0.625,0.6363636363636364,1.0,0.8888888888888888,1.0,1.0,1.0,1.0,0.875,0.6666666666666666,1.0,1.0,0.75,0.7272727272727273,1.0,1.0,0.6,1.0,1.0,1.0,0.875,0.8181818181818182,1.0,1.0,0.8571428571428571,0.6666666666666666,1.0,1.0,0.8888888888888888,1.0,1.0,1.0,0.9166666666666666,0.8333333333333334,1.0,0.7,0.8333333333333334,1.0,0.875,1.0,1.0,1.0,1.0,0.75,0.875,1.0,1.0,1.0,1.0,0.875,1.0,0.9,0.8,1.0,0.9,1.0,1.0,0.7,1.0,1.0,1.0,0.8571428571428571,1.0,1.0,0.75,1.0,0.5555555555555556,1.0,1.0,1.0,0.75,1.0,1.0,0.8,1.0,0.7,0.8571428571428571,0.8571428571428571,0.9,0.8,1.0,0.6666666666666666,0.8571428571428571,1.0,1.0,0.7142857142857143,1.0,0.9090909090909092,1.0,1.0,0.9,1.0,1.0,0.5555555555555556,0.8571428571428571,0.8571428571428571,0.75,1.0,1.0,0.875,1.0,1.0,1.0,1.0,0.8571428571428571,1.0,0.6666666666666666,1.0,1.0,0.8333333333333334,1.0,0.8333333333333334,1.0,0.75,0.8,0.875,1.0,1.0,1.0,0.8571428571428571,1.0,1.0,0.5,0.8333333333333334,1.0,0.875,0.6666666666666666,0.6666666666666666,0.8181818181818182,1.0,0.875,0.7692307692307693,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.8333333333333334,0.8888888888888888,1.0,1.0,0.8,1.0,1.0,1.0,0.9090909090909092,0.8888888888888888,1.0,1.0,1.0,0.7142857142857143,1.0,1.0,1.0,1.0,1.0,0.75,0.8,0.8571428571428571,1.0,1.0,0.8571428571428571,1.0,1.0,0.75,1.0,0.75,0.8571428571428571,1.0,0.875,0.75,1.0,1.0,1.0,1.0,1.0,0.5,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.7142857142857143,0.75,1.0,1.0,1.0,1.0,0.75,0.6666666666666666,0.875,1.0,1.0,1.0,0.8571428571428571,1.0,1.0,0.9,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875,0.8888888888888888,1.0,0.7142857142857143,0.5714285714285714,0.875,1.0,1.0,0.9230769230769232,0.7142857142857143,1.0,1.0,0.9,0.8571428571428571,0.8333333333333334,1.0,1.0,0.8181818181818182,1.0,1.0,0.8571428571428571,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,0.875,0.9,0.8333333333333334,0.8571428571428571,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.8,1.0,1.0,1.0,0.8571428571428571,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,0.7142857142857143,1.0,1.0,1.0,1.0,0.8571428571428571,1.0,0.8333333333333334,1.0,0.875,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,0.8571428571428571,0.8,0.6666666666666666,0.8333333333333334,1.0,1.0,1.0,0.875,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,0.7777777777777778,1.0,0.75,1.0,1.0,0.8333333333333334,1.0,0.8,1.0,0.8571428571428571,0.8,1.0,1.0,0.8,0.9,1.0,1.0,1.0,0.5714285714285714,0.8888888888888888,0.8,1.0,1.0,0.6666666666666666,0.875,1.0,1.0,1.0,1.0,0.8571428571428571,0.6,1.0,0.8333333333333334,1.0,0.8,0.8571428571428571,0.6666666666666666,1.0,1.0,1.0,1.0,0.8,1.0,0.7142857142857143,0.8333333333333334,0.9,0.75,0.8333333333333334,1.0,1.0,0.8888888888888888,0.8571428571428571,1.0,1.0,0.75,1.0,0.8888888888888888,0.875,0.7777777777777778,0.8333333333333334,0.6923076923076923,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,0.7142857142857143,1.0,0.8333333333333334,1.0,1.0,1.0,0.8571428571428571,0.7777777777777778,1.0,1.0,0.5,1.0,0.875,1.0,0.8333333333333334,0.875,1.0,1.0,1.0,1.0,0.5,0.875,0.6,0.8888888888888888,0.75,1.0,1.0,1.0,0.8181818181818182,0.8888888888888888,0.875,0.6666666666666666,0.8888888888888888,0.8,0.8333333333333334,0.8,0.6666666666666666,1.0,1.0,0.7142857142857143,0.875,0.75,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,0.7142857142857143,0.8,1.0,1.0,1.0,0.8333333333333334,0.8571428571428571,0.875,0.8333333333333334,1.0,1.0,1.0,1.0,0.7777777777777778,1.0,1.0,0.75,0.8,0.8333333333333334,0.6,1.0,1.0,0.8,1.0,1.0,0.8,0.4,1.0,0.8333333333333334,1.0,0.9,0.8333333333333334,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.8,0.75,0.8,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
