run_name,animal,arts and crafts item,bird,body part,breakfast food,candy,car part,clothing accessory,condiment,construction equipment,container,dessert,drink,electronic device,farm animal,fastener,food,footwear,fruit,furniture,game,garden tool,hardware item,headwear,home appliance,home decor item,insect,item of clothing,kitchen appliance,kitchen tool,mammal,medical equipment,musical,office supply item,outerwear,personal hygiene item,piece of jewelry,piece of women's clothing,plant,protective clothing item,safety equipment,school supply,scientific equipment,sea animal,seafood,source of light,sports equipment,tool,toy,vegetable,vehicle,watercraft,weapon
align-dinov2+1b-things+hyp-abl10-218,1.0,0.7581855886905978,1.0,0.9007246376811596,0.980703246429514,0.9571557971014492,0.9487179487179488,0.8513535684987695,0.9375,0.6179966044142614,0.948051948051948,0.9535104895104896,0.9732426303854876,0.96,0.8907161803713527,0.8757347156014255,0.982783924136374,1.0,0.9023668639053254,0.981000481000481,0.8272058823529411,0.8181818181818182,0.8397736143637783,0.9744997624201468,0.9104573073233132,0.884506041222459,0.9812017245101932,0.9562373955632384,0.975580668150152,0.8226363008971704,0.98857535316348,0.7003011069471222,0.8921146953405017,0.744747899159664,0.9719729699789522,0.8768990720210232,1.0,1.0,0.9383116883116884,0.9020546017450042,0.8289562289562289,0.9320574162679426,0.7799629596966223,0.9657285327924272,0.8449754901960784,1.0,0.875,0.9804029304029304,0.7629629629629631,1.0,1.0,1.0,0.8691358024691357
align-dinov2+1b-things+hyp-abl10-218-random,0.9929804688840832,0.7142857142857143,0.9740080307413324,0.7474120082815735,0.980703246429514,0.9784333111075344,0.9733848241310928,0.8877190026954177,0.9676243567753,0.7181964573268921,0.9352480764432114,0.890724369969653,1.0,0.9197435897435896,0.7164835164835165,0.7583055198973043,0.9718602967788634,1.0,0.8447115384615385,0.9615384615384616,0.8272058823529411,0.8787878787878788,0.8551246168199386,0.9741785308287771,0.8177083333333333,0.9529411764705884,0.882210242587601,0.9665399453690404,0.8233555062823356,0.8260869565217391,0.9117662190667284,0.6443946699062298,0.754978354978355,0.65359477124183,1.0,0.924364569961489,1.0,0.9255747126436782,0.9393939393939394,0.8628803245436105,0.7960222378827029,0.8600000000000001,0.8917850656981091,0.880575435552664,0.8134164222873901,1.0,0.725007313149042,0.9523364232666558,0.8635854341736695,0.940216780409474,0.9649122807017544,1.0,0.7810846560846559
align-dinov2+1b-things+hyp-abl10-42,1.0,0.7866343429622923,1.0,0.8014492753623188,0.9415706244974538,0.9784333111075344,0.9751479289940828,0.8513535684987695,0.9676243567753,0.7799119647859143,0.9870496152886422,0.9537574177804892,0.9490783410138248,0.9466666666666668,0.8907161803713527,0.8757347156014255,0.9886363636363636,1.0,0.9223557692307692,1.0,0.8272058823529411,0.8118686868686869,0.8244497314409532,0.9487179487179488,0.9462743843939878,0.9545454545454546,0.9812017245101932,0.9669819498405944,0.975609756097561,0.9133747412008282,1.0,0.7578129563642736,0.9483333333333336,0.762754897506481,0.9460446247464503,0.8506432591798446,1.0,1.0,0.9063333026932624,0.8628803245436105,0.7960222378827029,0.9320574162679426,0.8417906329754213,1.0,0.8915653402112502,1.0,0.7894813519813519,1.0,0.8103703703703704,1.0,1.0,1.0,0.8035838725734196
align-dinov2+1b-things+hyp-abl10-42-random,0.973257161781752,0.7575890123348789,1.0,0.8352067868504772,0.9612430580172516,0.955648291925466,0.9119286510590856,0.8513535684987695,1.0,0.7126436781609194,0.7811623519386076,0.9378017693807168,1.0,0.933357053904999,0.793858022401899,0.6567627494456764,0.961928335690712,1.0,0.749198717948718,0.941518987341772,0.8272058823529411,0.7845532593572907,0.8705317872850861,0.9744997624201468,0.9642401021711366,0.8181818181818182,0.7819293117193729,0.9669819498405944,0.8758247460894062,0.8915642609111514,0.9330136549598852,0.6182019977802442,0.771875,0.7372549019607844,1.0,0.9502144197266148,1.0,0.8824771287825475,0.9063333026932624,0.9373249299719888,0.7960222378827029,0.8629310344827588,0.9130434782608696,0.8976707559681698,0.8134164222873901,0.911525974025974,0.8072616407982262,0.9537338239928436,0.7271708683473389,0.940216780409474,0.9824778463325032,0.9362304362304364,0.8012759170653908
align-dinov2+1b-things+hyp-abl10-7,1.0,0.8294138294138295,1.0,1.0,0.9612430580172516,0.9112965838509316,0.9487179487179488,0.8513535684987695,0.9676243567753,0.6940024479804161,0.9485209235209237,0.9225174825174826,0.9490783410138248,0.959971474416117,0.9196067090803932,0.8757347156014255,0.9776925262858766,1.0,0.8613119434014956,0.981000481000481,0.8272058823529411,0.8745791245791246,0.8705317872850861,0.9744997624201468,1.0,0.9769012082444918,0.9812017245101932,0.9669819498405944,1.0,0.9783128521822302,1.0,0.7840419129880705,0.9238498789346248,0.7872899159663864,1.0,0.7953462293243623,1.0,0.8824771287825475,0.969460458240946,0.8628803245436105,0.8289562289562289,0.9111111111111112,0.7713884992987378,1.0,0.8915709167284409,1.0,0.9157848324514992,0.9804029304029304,0.9090569561157796,1.0,0.9824778463325032,1.0,0.8257777777777777
align-dinov2+1b-things+hyp-abl10-7-random,1.0,0.785233137958184,1.0,0.7474120082815735,0.980703246429514,0.9571557971014492,0.9443438914027148,0.8327606502051452,0.9676243567753,0.7799119647859143,0.8716056670602125,0.9378017693807168,0.9732426303854876,0.9332147304750044,0.8603581966650656,0.901341463414634,0.9723578653644924,1.0,0.7730227518959913,0.9430014430014432,0.8272058823529411,0.8815426997245179,0.8381647341063574,0.9744997624201468,0.87399549983928,0.9327759197324416,0.821578527770396,0.9778463679294164,0.8233555062823356,0.9133747412008282,0.98857535316348,0.7174484490916525,0.7346153846153847,0.762754897506481,0.9460446247464503,0.7230527143981117,1.0,0.8824771287825475,0.9383116883116884,0.8628803245436105,0.8289562289562289,0.8384909786768726,0.8679777758179733,0.948701250958438,0.665023949889462,0.9043560606060608,0.8327536231884057,0.9608058608058608,0.8610632183908046,1.0,1.0,1.0,0.803116883116883
align-dinov2+1b-things+hyp-abl10-local-shuffled-218,0.9862740565219904,0.7665071770334928,1.0,1.0,0.8719028340080971,1.0,0.9519713261648748,1.0,0.9695093348344122,0.7796610169491526,0.9326538800223012,0.8440000000000001,1.0,0.9030586747442606,1.0,0.8821178821178821,0.9942980004107632,1.0,1.0,0.9769777660987752,0.9742665742665744,0.953168044077135,0.8381013061484549,0.8635854341736695,0.9276299206761064,0.9798602180598266,1.0,0.9783158383904652,1.0,0.9586309523809524,1.0,0.831667839549613,1.0,0.8425226874094409,1.0,0.7190482348377085,0.8928756253234431,0.8888888888888888,0.8272972972972973,0.9452214452214454,1.0,0.9156831890899552,0.7208391608391608,0.930438596491228,0.8565491726427286,0.9444579189910258,0.9310344827586208,0.9536119988608676,0.8929425837320574,1.0,1.0,1.0,0.984637420350001
align-dinov2+1b-things+hyp-abl10-local-shuffled-42,0.9862740565219904,0.7183014354066987,1.0,1.0,0.7453088388760903,1.0,0.9519713261648748,0.941074611662847,0.9363083164300204,0.7415961072007857,0.8798679968832598,0.8636461347664324,1.0,0.8658092028337574,0.971753282577513,0.9421768707482991,0.954969093017376,1.0,1.0,1.0,0.8754636989931107,0.825740239927883,0.8517562515686714,0.8610632183908046,0.9276299206761064,0.9798602180598266,1.0,0.9676703532772276,0.973629194938566,0.9586309523809524,1.0,0.73798551678736,1.0,0.8177304964539006,1.0,0.825080325080325,0.8928756253234431,0.8576998050682261,0.8272972972972973,1.0,0.8546296296296296,1.0,0.833015873015873,0.9477650169379492,0.9361731458505652,0.9730227207362668,0.9317032392894464,0.9454545454545454,0.7454350161117078,0.97903981264637,0.9796260642621828,1.0,0.9067026540710752
align-dinov2+1b-things+hyp-abl10-local-shuffled-7,1.0,0.7831342314100934,1.0,1.0,0.8153277931671283,0.945945945945946,0.9755368814192342,0.8967242368236569,1.0,0.7777422449632236,0.877926606958865,0.8824448217317488,1.0,0.921865889212828,1.0,0.9125138427464008,0.967020945987942,1.0,0.956439393939394,1.0,1.0,0.9284745105640628,0.877878859068558,0.9102880658436214,0.9276299206761064,0.9798602180598266,1.0,0.9890871933425124,0.973629194938566,0.9175485008818342,1.0,0.73798551678736,1.0,0.8425226874094409,1.0,0.7190482348377085,0.8928756253234431,0.92088712346905,0.858246001103144,0.973570019723866,1.0,1.0,0.8032,0.84298110453329,0.8403950517409917,0.9444579189910258,0.9657285327924272,0.954252729532359,0.9202180928007122,1.0,0.9796260642621828,1.0,0.9537574177804892
align-dinov2+1b-things+hyp-abl10-shuffled-218,0.7815606788926789,0.2849838333709301,0.8087256027554535,0.8526315789473684,0.367891156462585,0.743612596553773,0.6375227686703097,0.2949039264828738,0.6428571428571428,0.266304347826087,0.5282028782028783,0.6016511867905057,0.8851851851851852,0.5016351981860201,0.5072681704260652,0.4445964432284541,0.7244726238549188,0.8499999999999999,0.7085714285714286,0.7445887445887446,0.8474984930681133,0.5835010060362174,0.3938746438746439,0.4394366197183099,0.2849002849002849,0.6126923887834704,0.6764132553606237,0.5504759631165885,0.3710144927536232,0.4067163035818243,0.69524926686217,0.4067154248240767,0.6112104949314252,0.2745098039215686,0.7756410256410255,0.5025520876914066,0.7884373690825304,0.6666666666666667,0.745063213074314,0.6576112412177986,0.7184121920964026,0.4807692307692308,0.5203616636528029,0.6139127120259196,0.5237712689348707,0.634920634920635,0.4857724957555178,0.4606274572735296,0.3542372881355932,0.5755102040816326,0.4906882080085828,0.6869772998805257,0.5782191327375041
