run_name,animal,arts and crafts item,bird,body part,breakfast food,candy,car part,clothing accessory,condiment,construction equipment,container,dessert,drink,electronic device,farm animal,fastener,food,footwear,fruit,furniture,game,garden tool,hardware item,headwear,home appliance,home decor item,insect,item of clothing,kitchen appliance,kitchen tool,mammal,medical equipment,musical,office supply item,outerwear,personal hygiene item,piece of jewelry,piece of women's clothing,plant,protective clothing item,safety equipment,school supply,scientific equipment,sea animal,seafood,source of light,sports equipment,tool,toy,vegetable,vehicle,watercraft,weapon
align-dinov2+1b-things+hyp-abl10-218,1.0,0.9631707443769154,1.0,0.9931537136860328,0.9694456171631732,0.9793808172464936,0.9805349357841404,0.9740938195662604,1.0,0.9670244546198036,0.9909286337059978,0.9751320842246336,0.9948587968914582,0.976054170101446,0.9821870727588292,0.9705357926271324,0.9818537281660368,0.9942346976591796,0.9822222222222222,0.9876555755235858,0.9880785368477676,0.975465954432798,0.9554349222904572,0.9868286397050944,0.9787100249759666,0.9599650742832952,1.0,0.9975807746486112,0.9611164709557676,0.9627014602396826,0.9974525781097822,0.9484915951155845,1.0,0.9881014566611458,0.9614713513558109,0.9850943168120244,0.994063872516414,0.9776968166877054,0.9873982974210188,0.9816454812594512,0.9817078775622758,0.9897435897435898,0.9714627855563744,0.9817351598173516,0.9883067276497376,0.9671775848460932,0.9939024390243902,0.973319699232478,0.9907512122823128,0.9954339803836828,0.9944938599651716,0.9714817020729444,0.9488724348987964
align-dinov2+1b-things+hyp-abl10-218-random,0.9970690410999308,0.9584938331388992,1.0,0.9861153767403767,0.9796133099704528,0.9726027397260274,0.9804878048780488,0.9309558166701024,0.9816573363743176,0.9347729952830188,0.963533763147096,0.9751260891471336,0.979585328621317,0.9820406275760846,0.988092532882952,0.9654600239021396,0.9758596951800949,0.971516626742948,0.9644697689142132,1.0,0.9823101221419503,0.9571870684180284,0.9587162478117516,0.9933963423772022,0.9829981712729884,0.9599650742832952,0.9939253047725796,0.9951538947739876,0.9887161751292186,0.9415098477869894,0.9974525781097822,0.9380152010254372,1.0,0.9880239520958084,0.97237413623978,0.9702262372348782,0.9640138799124034,0.9832431014670372,0.9873982974210188,0.9877287740957332,0.9574940448179884,0.9897435897435898,0.9619887877952394,0.986322864356156,0.994135864858862,0.988950276243094,0.9939024390243902,0.970515632822505,0.9445072736938768,0.9863013698630136,0.9917496044388612,1.0,0.956192711930853
align-dinov2+1b-things+hyp-abl10-42,0.9985429090233028,0.9769410184104996,1.0,0.9931537136860328,0.9694456171631732,0.9653802994635684,0.9853757893074676,0.9783870237509792,0.9937723882085444,0.9718374785591768,0.9841441465137868,0.9792681654890922,0.9948314461322016,0.9820139452829658,0.976185065765904,0.9803571950847548,0.9743584493140284,1.0,0.9911111111111112,0.9958843552571488,0.9940614796130204,0.975465954432798,0.9488906950356892,0.9933963423772022,0.9787100249759666,0.9599650742832952,1.0,0.9975807746486112,0.9665749289772728,0.9787093894329708,1.0,0.9689119170984456,0.9955156950672646,0.9940317464388584,0.97237413623978,0.9653833483750114,0.9823031943854186,0.9721679069993676,0.9831980259787748,0.9816454812594512,0.9755567369602456,0.989794574919166,0.9572167912593444,0.990895730081022,0.9767450980392156,0.988950276243094,0.990860188123665,0.973237968927624,0.9768371995262752,0.9954339803836828,0.9917317967090794,0.9885432993730408,0.963509483450632
align-dinov2+1b-things+hyp-abl10-42-random,1.0,0.963025221098299,1.0,0.9861153767403767,0.9592266199409056,0.9726027397260274,0.9804878048780488,0.9395863395863396,0.9937723882085444,0.9436749571183534,0.965586423021191,0.9709894234203637,0.979268169344562,0.9760185937106216,0.9582063468163609,0.9704433497536946,0.9720475971992188,1.0,0.9777909725658364,0.9917695473251028,0.9639531607331248,0.944634840529547,0.9650675943022512,0.980294308165994,0.978758653102388,0.9636123136123136,0.987878787878788,0.9927423239458336,0.9665749289772728,0.9256283422459892,1.0,0.917098445595855,0.9955156950672646,0.970515708762561,0.9777580685847782,0.955661941863012,0.9761765695333348,0.9832431014670372,0.9873982974210188,0.9755940396479796,0.9634928075469488,0.9948583603866182,0.9666443206423326,0.9863635721051218,0.994135864858862,0.972583906571712,0.9878048780487804,0.973237968927624,0.9630048491292512,0.9954339803836828,0.989010989010989,0.9709871281274208,0.9231439593683216
align-dinov2+1b-things+hyp-abl10-7,1.0,0.97690858876188,1.0,0.9931537136860328,0.974503902943666,0.9863013698630136,0.9902439024390244,0.9654584260883472,0.9937723882085444,0.9339622641509434,0.99322058283996,0.9751320842246336,0.9948587968914582,0.9729566430010655,0.994029478116623,0.980413917683639,0.984273231077232,1.0,0.9955566120586624,0.9958850525049844,1.0,0.9506346205779098,0.958651807885652,0.9933963423772022,0.9744972569094826,0.96,1.0,0.9951690821256038,0.977580105858186,0.9840149115312924,1.0,0.9483460008545312,0.9955155147030642,0.9822068261626934,0.9666371028771672,0.9653833483750114,0.994063872516414,0.9888081260341346,0.995798839016126,0.9876543209876544,0.987878787878788,0.9745468207006668,0.9430300807043288,0.9863635721051218,0.982407594576586,0.9781183898973954,0.9878048780487804,0.9760235565936312,0.9768371995262752,0.9954339803836828,0.9945054945054944,0.9885057471264368,0.9379024696296544
align-dinov2+1b-things+hyp-abl10-7-random,1.0,0.9769410184104996,1.0,0.9788636475794114,0.9491291021903266,0.95916965790052,0.9804248869144936,0.9567920449291808,1.0,0.9300613221834724,0.9841441465137868,0.9709844367365124,0.9844943383966048,0.9820406275760846,0.9821870727588292,0.9605911330049262,0.9744782409210258,1.0,0.9644739709655876,0.9876530657714464,0.9820485452598908,0.963198931649197,0.958651807885652,0.9868286397050944,0.970230352191822,0.956315136118248,0.9939253047725796,0.9975807746486112,0.9831307532920436,0.9153744258979014,1.0,0.9175865521849348,0.9910310294278905,0.9762029133222916,0.9669136445412364,0.9603016496465044,0.9820708890542283,0.9720718357783952,0.9831980259787748,0.9754575481914662,0.9637662337662338,0.9793778164281762,0.9762052984713288,0.990895730081022,0.9766134552994752,0.9781183898973954,0.972617971330528,0.98135165512838,0.944560185185185,0.9863013698630136,0.9889877199303428,0.9769287303352931,0.9452605788372213
align-dinov2+1b-things+hyp-abl10-local-shuffled-218,1.0,0.9622363418571948,1.0,0.9925510333460124,0.984797798682786,0.994094579008074,0.986712300748599,0.9847692189961916,0.9779872280845542,0.965802431516982,0.9676846590909092,0.9796207742224858,0.9817270437396374,0.9844477345980068,0.9732060901872222,0.9844773096435036,0.9867594200126152,1.0,0.9913793103448276,1.0,0.966990888650598,0.9824736439522432,0.9343846362446828,0.9877300613496932,0.977597486985847,0.988506760059054,1.0,0.9928125638614198,0.9877300613496932,0.966594119404259,0.9974259763440734,0.958472108973761,1.0,0.977557594261756,0.9893594842517158,0.962668515188932,0.9760479041916168,0.9786897878880504,0.9957440637021148,0.9893230233932278,0.9663651780667044,0.9637569544018032,0.961116690845516,1.0,0.9886363636363636,0.9898544707397826,0.9934640522875816,0.9586966050725916,0.9642857142857144,0.9953276132685736,0.9889560222154458,0.9948878835290416,0.9685721424534184
align-dinov2+1b-things+hyp-abl10-local-shuffled-42,1.0,0.9481009225002484,0.9954142987680752,0.9776531000380372,0.9898599154506732,0.9824194854444436,0.982264449030513,0.9949238578680204,0.992662409361518,0.9756448779484324,0.9723775227337496,0.99184473464974,0.9817270437396374,0.968984573877853,0.9891891891891892,0.9741950241193014,0.9867594200126152,1.0,0.9870628887890686,0.9958331162855308,0.973818840029915,0.988267740011926,0.9608601744223496,0.9877300613496932,0.9686200173143316,0.992337164750958,0.988291095094164,0.9904026595414156,0.9878045256512846,0.9778201058201058,0.9922574227048536,0.96916836904366,0.9958863195513832,0.9720275881343076,0.984077976628552,0.9765828956846728,0.9640718562874252,0.9839097145289538,0.995745143477944,0.9733971589040143,0.9608277900960828,0.9687336135335072,0.95640932454182,1.0,1.0,0.979591836734694,0.9770984983719804,0.9638595294385176,0.986596989893136,1.0,0.9944780111077228,0.9949076585973512,0.9725108349084522
align-dinov2+1b-things+hyp-abl10-local-shuffled-7,1.0,0.957537118409294,1.0,1.0,0.984797798682786,0.994094579008074,0.9823008849557522,0.979689151708619,0.985456333243944,0.9611865739220428,0.9629633331667417,0.9836894692994798,0.9817270437396374,0.9876160990712074,0.9945778823838376,0.9638730337670222,0.9855866750210804,1.0,0.9870745460368606,0.9916666666666668,0.973818840029915,0.9824736439522432,0.9673834786852912,0.9938874544553838,0.9641732889892632,0.9885043959939596,0.9941318979635224,0.9927912569610952,0.9878045256512846,0.988910052910053,0.9922574227048536,0.96916836904366,0.9917695473251028,0.9600902221869964,0.984077976628552,0.9625799776743172,0.9820906275664776,0.9839828735464408,1.0,0.994642925964466,0.9775767853778028,0.9792467660498516,0.961116690845516,1.0,0.9886363636363636,0.9949128495470988,0.9868983746068908,0.9611211277014656,0.9688484201970944,1.0,0.9917445223946596,0.984722975792054,0.9764458724666336
align-dinov2+1b-things+hyp-abl10-shuffled-218,0.9548714028290224,0.9541840494653564,0.9512707326385978,0.9861369928975564,0.9467303213786676,0.979669773572471,0.9313117629010392,0.9333333333333332,0.9880674119241194,0.9530072239422084,0.9137574149987944,0.9393939393939394,0.9804652278390492,0.9261713119805748,0.9688510177858932,0.9449076925181448,0.953194895611719,0.9379034374180006,0.9575019700551616,0.9342942102137842,0.9831117519459338,0.9738059042406868,0.9244047320223332,1.0,0.9610566756346808,0.9252621788734968,0.9843451187278044,0.9433789882780668,0.9736342666599114,0.9610266393248976,0.9382599512749308,0.9470823417420275,0.9533598814359,0.96677007203323,0.9647512361680082,0.9103497792501404,0.9710825572894538,0.9139818667535298,0.971685490833632,0.9386503067484664,0.953757225433526,0.9766041637294984,0.9175777397324004,0.9754567222307275,0.9837318029199948,0.973042540610108,0.9276105883625352,0.9430079279189972,0.9577914364024236,0.9231242070090548,0.9508443416672278,0.9535248065585432,0.9379827258088128
