run_name,overall,total_illegal_ratio,mammal,body part,animal,hardware item,musical,clothing accessory,electronic device,sports equipment,home appliance,game,furniture,tool,piece of women's clothing,car part,footwear,vehicle,watercraft,vegetable,outerwear,food,seafood,weapon,piece of jewelry,farm animal,insect,plant,garden tool,fruit,source of light,office supply item,protective clothing item,dessert,item of clothing,drink,medical equipment,bird,container,arts and crafts item,home decor item,kitchen appliance,headwear,school supply,construction equipment,kitchen tool,breakfast food,sea animal,toy,fastener,scientific equipment,candy,personal hygiene item,safety equipment,condiment
align-siglip+1b-llama-chat-things+hyp-abl90-7,0.762853385930309,0.0,0.8604166666666667,0.6711409395973155,0.8255813953488372,0.7326478149100257,0.7732793522267206,0.8897058823529411,0.8465909090909091,0.6843434343434344,0.8244274809160306,0.5477386934673367,0.7265917602996255,0.8891304347826087,0.6736401673640168,0.7850467289719626,0.7416267942583732,0.9028132992327366,0.706140350877193,0.8381294964028777,0.6147186147186147,0.916414904330312,0.734375,0.6506849315068494,0.6436170212765957,0.8190045248868778,0.8375634517766497,0.8362989323843416,0.59375,0.7935222672064778,0.672566371681416,0.6666666666666666,0.6321243523316062,0.8726591760299626,0.9107142857142856,0.710204081632653,0.7429718875502008,0.8591549295774648,0.8436018957345972,0.6761565836298933,0.6093189964157706,0.8229665071770335,0.7277486910994765,0.6094420600858369,0.5891472868217055,0.7117117117117117,0.7258064516129032,0.854251012145749,0.5205992509363296,0.6138613861386139,0.7361702127659574,0.7130801687763713,0.6623376623376623,0.64,0.6313131313131313
align-dinosiglip+1b-llama-things+hyp-abl90-218,0.6859960552268245,0.0,0.8625,0.4899328859060403,0.8604651162790697,0.4781491002570694,0.6153846153846154,0.7279411764705882,0.7102272727272727,0.6161616161616161,0.4541984732824427,0.592964824120603,0.5730337078651685,0.8478260869565217,0.6527196652719666,0.5700934579439252,0.5789473684210527,0.8644501278772379,0.7807017543859649,0.7697841726618705,0.5367965367965368,0.9023162134944612,0.65625,0.6267123287671232,0.601063829787234,0.7873303167420814,0.8477157360406091,0.6761565836298933,0.5989583333333334,0.8016194331983806,0.5265486725663717,0.515625,0.4922279792746113,0.846441947565543,0.7837301587301587,0.6122448979591837,0.5220883534136547,0.6408450704225352,0.7938388625592417,0.5658362989323843,0.6379928315412187,0.6650717703349283,0.6387434554973822,0.5364806866952789,0.4883720930232558,0.509009009009009,0.782258064516129,0.8016194331983806,0.5355805243445693,0.6831683168316832,0.5617021276595745,0.620253164556962,0.6017316017316018,0.584,0.6363636363636364
align-dinov2+1b-llama-chat-things+hyp-abl30-7,0.9129970643181212,0.0,0.9494584837545126,0.927536231884058,0.9975550122249388,0.8652849740932642,0.8898305084745762,0.9407407407407408,0.9683544303797468,0.9085365853658536,0.9224806201550388,0.8695652173913043,0.9402985074626866,0.951219512195122,0.9152542372881356,0.9347826086956522,0.8785046728971962,0.9585798816568049,0.9891304347826086,1.0,0.9423076923076924,0.9240780911062908,0.9913793103448276,0.7777777777777778,0.8793103448275862,0.7867647058823529,0.9777777777777776,0.953125,0.9224137931034484,0.9618320610687024,0.963963963963964,0.8738738738738738,0.9540229885057472,0.9666666666666668,0.984189723320158,0.9590163934426228,0.8095238095238095,0.9790209790209792,0.91,0.902439024390244,0.7583333333333333,0.8829787234042553,0.8795180722891566,0.9,0.8062015503875969,0.824,0.9133858267716536,0.9798657718120806,0.8439716312056738,0.9302325581395348,0.696551724137931,0.953846153846154,0.6595744680851063,0.784,0.9278350515463918
align-dinov2+500m-things+hyp-abl20cat-7,0.7843722563652327,0.0,0.9458333333333332,,,0.7698019801980198,0.8044280442804428,,,0.5315533980582524,,,,0.8934782608695652,,,,0.9662650602409638,,,,,0.609375,,,,0.9238578680203046,,,,,0.7897435897435897,0.8497409326424871,,,,0.6931818181818182,,,,0.589041095890411,,,,0.7739463601532567,,0.8911290322580645,0.9802371541501976,0.7418181818181818,0.8195121951219512,0.6092436974789915,,0.5899581589958159,,0.7562189054726368
align-dinov2+1b-things+hyp-abl20cat-218,0.8431957857769974,0.0,0.9666666666666668,,,0.7722772277227723,0.966789667896679,,,0.6407766990291263,,,,0.932608695652174,,,,0.9686746987951808,,,,,0.8333333333333334,,,,0.9796954314720812,,,,,0.7846153846153846,0.8549222797927462,,,,0.7386363636363636,,,,0.7602739726027398,,,,0.7432950191570882,,0.935483870967742,0.984189723320158,0.7563636363636363,0.8780487804878049,0.8067226890756303,,0.6736401673640168,,0.8208955223880597
align-siglip+1b-things-218,0.8121895299961789,0.0,0.8979166666666667,0.8113207547169812,0.9557522123893806,0.7103960396039604,0.8745387453874539,0.8297101449275363,0.8539325842696629,0.6966019417475728,0.8278388278388278,0.4549763033175355,0.7942238267148014,0.8782608695652174,0.6561264822134387,0.7085201793721974,0.7935779816513762,0.9228915662650602,0.868421052631579,0.852233676975945,0.8831168831168831,0.8850687622789783,0.7083333333333334,0.7973856209150327,0.6336633663366337,0.7719298245614035,0.9137055837563453,0.7986577181208053,0.7079207920792079,0.8132295719844358,0.8290598290598291,0.6564102564102564,0.8134715025906736,0.956043956043956,0.9591439688715954,0.7423076923076923,0.7310606060606061,0.9693877551020408,0.8758169934640523,0.5204081632653061,0.8116438356164384,0.8093023255813954,0.8512820512820513,0.726530612244898,0.735632183908046,0.8333333333333334,0.9233870967741936,0.9446640316205532,0.76,0.824390243902439,0.6512605042016807,0.7336065573770492,0.6527196652719666,0.8267716535433071,0.5970149253731343
align-siglip+500m-things-42,0.7866513819895554,0.0,0.9020833333333332,0.7861635220125787,0.9279393173198482,0.745049504950495,0.7084870848708487,0.6992753623188406,0.848314606741573,0.7669902912621359,0.8205128205128205,0.5734597156398105,0.776173285198556,0.8630434782608696,0.7549407114624506,0.7130044843049327,0.7155963302752294,0.8698795180722891,0.8947368421052632,0.8591065292096219,0.7012987012987013,0.9233791748526524,0.7083333333333334,0.7549019607843137,0.5198019801980198,0.8114035087719298,0.8984771573604061,0.7516778523489933,0.698019801980198,0.8443579766536965,0.7649572649572649,0.6410256410256411,0.7979274611398963,0.9523809523809524,0.7470817120622568,0.5230769230769231,0.7007575757575758,0.8741496598639455,0.7363834422657952,0.4829931972789115,0.7465753424657534,0.7906976744186046,0.8153846153846154,0.7061224489795919,0.7432950191570882,0.7149122807017544,0.8991935483870968,0.9446640316205532,0.6618181818181819,0.8097560975609757,0.7521008403361344,0.7868852459016393,0.702928870292887,0.7992125984251969,0.8507462686567164
align-dinov2+1b-llama-things+hyp-abl40cat-7,0.8165775401069518,0.0,0.9333333333333332,,0.8862199747155499,0.7326732673267327,0.918819188191882,,,0.6140776699029126,0.9047619047619048,0.7156398104265402,,,0.8893280632411067,0.7757847533632287,0.8394495412844036,,0.9517543859649122,0.9175257731958762,,,0.8177083333333334,,0.7821782178217822,0.9078947368421052,0.9949238578680204,0.8557046979865772,0.8217821782178217,,0.7478632478632479,0.7948717948717948,0.8290155440414507,0.945054945054945,0.9221789883268484,0.7346153846153847,0.6363636363636364,0.9387755102040816,0.514161220043573,,0.773972602739726,0.9302325581395348,0.8717948717948718,0.7673469387755102,0.7471264367816092,,0.8024193548387096,0.9407114624505928,0.7745454545454545,,0.7142857142857143,0.8934426229508197,0.7154811715481172,0.7480314960629921,0.7064676616915423
align-dinov2+1b-things-7,0.8440326073111706,0.0,0.9125,0.6163522012578616,0.9064475347661188,0.7524752475247525,0.8929889298892989,0.8768115942028986,0.9382022471910112,0.7135922330097088,0.8571428571428571,0.7251184834123223,0.9205776173285198,0.9391304347826088,0.8853754940711462,0.7847533632286996,0.8853211009174312,0.927710843373494,0.881578947368421,0.9690721649484536,0.9004329004329005,0.8644400785854617,0.765625,0.7581699346405228,0.7772277227722773,0.881578947368421,0.8578680203045685,0.9194630872483222,0.698019801980198,0.9377431906614786,0.7735042735042735,0.6564102564102564,0.8238341968911918,0.912087912087912,0.8073929961089494,0.7692307692307693,0.7954545454545454,0.9217687074829932,0.8779956427015251,0.7312925170068028,0.839041095890411,0.8883720930232558,0.8717948717948718,0.8285714285714286,0.7854406130268199,0.7368421052631579,0.907258064516129,0.932806324110672,0.8618181818181818,0.848780487804878,0.7857142857142857,0.7663934426229508,0.7573221757322176,0.7677165354330708,0.8208955223880597
align-dinosiglip+1b-llama-things+hyp-abl10-7,0.9360730593607306,0.0,0.9292929292929292,0.875,1.0,0.9056603773584906,1.0,1.0,0.9454545454545454,0.8793103448275862,1.0,0.8571428571428571,0.9736842105263158,0.9886363636363636,0.9722222222222222,0.9473684210526316,0.972972972972973,0.9491525423728814,0.9166666666666666,0.9516129032258064,1.0,0.9725274725274724,0.9047619047619048,0.8571428571428571,0.9393939393939394,1.0,0.8846153846153846,0.8947368421052632,0.9482758620689656,1.0,0.9,1.0,0.9210526315789472,0.9375,1.0,0.9787234042553192,0.7727272727272727,1.0,0.9253731343283582,0.8723404255319149,0.7,0.875,0.9722222222222222,1.0,0.9361702127659576,1.0,0.85,1.0,0.7777777777777778,0.8857142857142857,0.4814814814814814,0.8947368421052632,0.9166666666666666,1.0,0.9318181818181818
align-dinov2+1b-things+hyp-abl30-218,0.9081932212436616,0.0,0.9566787003610108,0.9565217391304348,0.9975550122249388,0.8393782383419689,0.9152542372881356,0.9037037037037036,0.9556962025316456,0.9146341463414634,0.9147286821705426,0.927536231884058,0.9776119402985076,0.9308943089430894,0.9322033898305084,0.9239130434782608,1.0,0.9467455621301776,1.0,1.0,0.8557692307692307,0.8915401301518439,0.896551724137931,0.7847222222222222,0.8706896551724138,0.7941176470588235,0.9777777777777776,0.9375,0.9224137931034484,1.0,0.945945945945946,0.945945945945946,0.942528735632184,0.975,0.9802371541501976,0.9590163934426228,0.7857142857142857,0.972027972027972,0.905,0.8373983739837398,0.7916666666666666,0.9680851063829788,0.7590361445783133,0.8818181818181818,0.7906976744186046,0.904,0.9212598425196852,0.9798657718120806,0.8226950354609929,0.872093023255814,0.7310344827586207,0.8307692307692308,0.723404255319149,0.72,0.9484536082474226
