run_name,bird,clothing accessory,container,dessert,furniture,medical equipment,school supply,vegetable,vehicle,weapon
align-dinov2+500m-things-cat-shuffled-218,0.7374426229508196,0.3863150392017106,0.6089872568745809,0.4431818181818182,0.5417156286721504,0.6342735451345125,0.4100772839256185,0.5100324512089218,0.5783828764273496,0.3318681318681318
align-dinov2+500m-things-cat-shuffled-42,0.8234169957956428,0.4515075859420012,0.7170338983050848,0.8956639566395663,0.3055555555555556,0.3318777292576419,0.3210332103321033,0.8432540460049376,0.620598630933739,0.520515574650913
align-dinov2+500m-things-cat-shuffled-7,0.725,0.3587786259541984,0.5516845878136201,0.5881773399014778,0.2990654205607476,0.3318777292576419,0.3159851301115242,0.3305439330543933,0.606879606879607,0.3175355450236967
