run_name,overall,total_illegal_ratio,aardvark,hamster,fish,combination lock,accordion,revolver,robe,icepick,shelf,air conditioner,tuxedo,cheese,hot chocolate,air mattress,notebook,torpedo,snowmobile,creme brulee,statue,pillbox,air pump,cot,fudge,puffin,swordfish,airbag,scanner,pasta,panda,airboat,ski pole,button,lime,pom-pom,diaper,forklift,aircraft carrier,ice cream,copier,bonsai,airplane,grille,tennis ball,apple,alligator,daisy,pie,pencil,almond,pita,bucket,french horn,baton,chocolate,alpaca,crystal ball,rollerblade,pincushion,shovel,rifle,ambulance,easter egg,ice-cream cone,hatbox,anklet,loincloth,sundae,doorknocker,marmalade,ant,lab coat,thermostat,vulture,Unnamed: 75,anteater,warthog,skull,rake,fire alarm,antelope,toothpaste,pear,groundhog,anvil,pig,toucan,poinsettia,dirt bike,dashboard,bomb,apple tree,limousine,quiche,coffee pot,apron,hairbrush,rabbit,candy cane,arm,unicycle,headlamp,raspberry,petri dish,arrow,baklava,eye patch,piggy bank,buggy,artichoke,cockatoo,toga,maggot,waffle,arugula,plug,pug,candy bar,vacuum,burrito,ashtray,cooker,coral,breadbox,asparagus,dreidel,golf cart,vial,teddy bear,avocado,pine tree,matchbox,belt buckle,axe,ship,meerkat,backpack,waffle iron,dartboard,backscratcher,corkscrew,cash machine,radio,badger,taillight,dishwasher,carriage,rooster,bag,police car,skunk,beanbag,bagel,polo shirt,cart,washing machine,bagpipe,squeegee,buckle,treadmill,gun,sugar cube,bonnet,bobsled,canoe,ball,stiletto,candelabra,shopping cart,balloon,lamb chop,reindeer,crowbar,ballot box,poppy,dumpling,mixer,egg roll,bamboo,kneepad,kayak,blowfish,banana,firetruck,punching bag,curling iron,brush,banana split,pantyhose,wine bottle,drink,motorcycle,bandage,grass,kaleidoscope,bandanna,whoopee cushion,cement mixer,mailbox,cord,banjo,step stool,light switch,bowtie,moccasin,barbell,sauerkraut,wallpaper,drawer,stuffing,barnacle,paintbrush,hammock,mitten,barrel,fountain pen,christmas tree,chickpea,lingerie,barrette,perfume,tape recorder,webcam,baseball,prism,skeleton,joystick,baseball bat,heater,slingshot,jukebox,baseball glove,cracker,crayfish,mandolin,basket,frisbee,vise,leopard,basketball,coat rack,cup of tea,lampshade,basketball hoop,wheel,dog,harp,bassinet,elephant,can,bassoon,oatmeal,ostrich,car,bathrobe,racket,cleat,batter,bathtub,dough,throne,dart,cleaver,globe,duffel bag,leotard,taffy,quesadilla,highlighter,eggnog,slicer,bazooka,cheeseburger,radar,beachball,clover,cup of coffee,shoulder,vest,bead,scrabble,hawk,quill,beaker,soccer ball,clarinet,calzone,gondola,cranberry,leech,ring,goat,caramel,beanie,tiger,boar,visor,bear,mulberry,metal detector,radish,beaver,possum,comb,cheesecake,bed,hotdog,cage,lip gloss,bedpan,papaya,plunger,tape,bee,sea urchin,drum,beer,magnet,pickax,beet,machete,canvas,bug,camcorder,beetle,gazelle,icemaker,spatula,bell,blackberry,camera,fishbowl,knitting needle,bell pepper,kale,chainsaw,belt,scarf,chipmunk,tent,boat,okra,bench,pinball,school bus,berry,go-kart,marker,computer,bike,snowshoe,dessert,oilcan,bikini,crouton,bin,binder,shield,duct,coyote,jug,glove,bird,flashbulb,kitten,roadsweeper,seagull,fruitcake,tadpole,penlight,birdbath,platypus,turntable,wine cooler,birdcage,toaster,moth,blowtorch,birdhouse,piglet,pumpkin,birthday cake,flashlight,snowsuit,cookie,plum,bison,oyster,tarantula,jigsaw puzzle,sausage,pitchfork,blazer,headscarf,lizard,blender,dresser,rollerskate,frame,blouse,ravioli,duckling,cummerbund,headband,blower,bra,scarecrow,leek,slug,shirt,sandpaper,blowgun,file,tie,pot,blueberry,subway,rattlesnake,wetsuit,boa,filing cabinet,hat,stilt,coffee bean,dynamite,pump,xylophone,board game,crayon,ruler,hot-air balloon,doorhandle,coffee table,souffle,toaster oven,flask,bolo tie,wrapping paper,bread,garbage truck,washcloth,bongo,cardigan,shopping basket,breadstick,pinwheel,computer screen,starfish,pinecone,polar bear,humvee,dryer,missile,book,hockey stick,earplug,submarine,bookshelf,chicken wire,defibrillator,donut,boxing gloves,boomerang,raccoon,jewelry,boot,crow,bottle,tupperware,walnut,hovercraft,bottle opener,magnifier,eyeliner,bowl,strawberry,bowler hat,sledgehammer,keg,bowling ball,syringe,croissant,soldering iron,cotton candy,inhaler,box,cat,catfish,windshield,wrap,pen,raincoat,sloth,sock,router,sweet potato,seaweed,brace,trashcan,trowel,cooler,bracelet,lettuce,streetlight,desk,calamari,stained glass,trident,gumball,hair,knot,lantern,loveseat,hummingbird,briefcase,golf club,cruise ship,hoodie,brooch,water bottle,broom,salami,lion,table,snorkel,brownie,crutch,eggplant,bush,cymbal,rocket,owl,pecan,mop,deodorant,handkerchief,lasagna,hose,jam,bull,sled,pulley,plant,hot-water bottle,bulldozer,cupcake,burner,hearing aid,bullet,smoothie,kimono,bulletproof vest,wallet,sardine,drill,bumper,football helmet,ram,pedal,bun,potato,tape measure,hummus,pancake,bunkbed,robot,lollipop,volleyball,spider,swimming pool,deer,truck,saddle,bus,telescope,closet,grape,butter,tomato sauce,jumpsuit,butterfly,eraser,pocketknife,gorilla,measuring cup,letter opener,fondue,clipboard,uniform,cabbage,toothbrush,cabinet,mouthpiece,cable,rat,javelin,cactus,recliner,sewing machine,doily,cake,hatchet,flamethrower,gyro,cake mix,juicer,candlestick,pickle,calculator,rocking chair,swab,pelican,cannonball,highchair,piecrust,minivan,camel,ladle,modem,omelet,train,onion,camper,mongoose,honeypot,can opener,prune,meatloaf,spring roll,food processor,candle,skirt,candy,champagne,poker,safety pin,octopus,cane,popsicle,canister,soda fountain,iguana,cannon,jar,cd player,zebra,tee,cantaloupe,printer,peppermint,cape,lanyard,ferry,sandbag,watermelon,car door,car seat,crossbow,cauliflower,cardboard,ladybug,pepper mill,fan,rickshaw,marshmallow,cardinal,hula hoop,pheasant,carrot,peacock,wedge,pigeon,trumpet,cream cheese,cashew,piano,lego,casserole,trampoline,koala,skateboard,popcorn,zipper,toilet paper,catapult,steering wheel,gauge,caterpillar,lectern,yacht,otter,string cheese,stapler,caviar,potpourri,electric chair,smoke alarm,sandal,celery,wolf,cello,soup,cellphone,puck,timer,envelope,centerpiece,mushroom,oven,necklace,centrifuge,praying mantis,cereal,lip balm,headlight,chain,staple,chair,chalk,flyswatter,chalkboard,crate,mug,sawhorse,chandelier,dress,charcoal,curry,springboard,chariot,microscope,jetski,machine gun,wedding cake,dumbbell,cheetah,t-shirt,flip-flop,cherry,terrarium,chessboard,mattress,worm,parfait,ukulele,turkey,chihuahua,hyena,toad,whipped cream,chinchilla,cup,gasket,chisel,taco,chive,workbench,ladder,locker,licorice,clam,doll,slipper,playing card,parsley,sword,spark plug,wok,cloak,mosquito,hearse,switch,donkey,clove,lightning bug,gas mask,garlic,coaster,coat,dalmatian,handle,peach,cobra,rolling pin,fur coat,stew,cockroach,tumbleweed,pudding,cocktail,top hat,hamburger,coconut,peanut butter,first-aid kit,earring,sequin,whisk,coffeemaker,coffin,scallion,flamingo,spinach,container,tricycle,manatee,eagle,fly,sheep,counter,iceskate,lightbulb,razor blade,wig,corn,raft,staple gun,tuba,cornbread,sunroof,eggbeater,corset,whale,grain,costume,flipper,stingray,ice pack,couch,polygraph,scone,cougar,lawnmower,notepad,nutcracker,coverall,plaster cast,gong,cow,pogo stick,hairspray,straightjacket,crab,pretzel,jalapeno,crane,crank,watering can,shower cap,tomato,thermometer,porcupine,ferret,crepe,flatiron,crib,seatbelt,latch,grinder,van,dumpster,suit,crown,watch,sorbet,raisin,cuckoo clock,cucumber,cufflink,mashed potato,tree,trolley,grasshopper,jacket,water heater,turtleneck,goose,curtain,orangutan,snail,yogurt,dagger,finger,dandelion,toast,snowplow,shawl,weasel,projector,kettle,sewing kit,horn,mallet,handbrake,yo-yo,grenade,flute,shaker,earwig,dip,dragonfly,doghouse,figurine,space shuttle,paper bag,thimble,grapefruit,dollhouse,shark,padlock,dolphin,gravy,goldfish,doorknob,toy,juice,keyboard,pomegranate,turban,taxi,steak,lobster,sifter,shoe,duck,poodle,fig,lighter,vegetable,seaplane,jump rope,flower,duster,dustpan,horse,rose,honey,gumdrop,lamb,tulip,easel,eel,egg,peanut,scorpion,torch,test tube,enchilada,engine,margarita,microphone,marble,wafer,wineglass,seahorse,exhaust pipe,extinguisher,ribbon,egg yolk,eyedropper,home plate,face mask,odometer,vase,strainer,faucet,helmet,fern,remote control,footrest,ski,whiteboard,match,wheelbarrow,pocket watch,station wagon,flan,squash,panther,scalpel,squid,purse,water cooler,videogame,footbath,scaffolding,thermos,fork,shaving cream,fox,palm tree,shortbread,speedometer,frog,pan,fruit,funnel,goblet,violin,rim,meat grinder,gauze,pastry,gavel,gyroscope,gearshift,giraffe,puppet,milkshake,place mat,tiara,sunflower,tamale,gopher,gourd,melon,guinea pig,granola,vending machine,microwave,grater,screwdriver,scaffold,guitar,gum,triangle,scallop,gurney,jeep,hairdryer,shuffleboard,hairnet,hairpin,hammer,laptop,hotplate,penguin,harmonica,kangaroo,helicopter,magnifying glass,headdress,sofa bed,headrest,life jacket,hedgehog,saltshaker,locket,train set,tv,squirrel,hippo,seismograph,teapot,star fruit,tortilla,muff,pantsuit,mango,wine,hot tub,puppy,thumbtack,hourglass,pillow,pistachio,kebab,quad,toolbox,insole,monkey,jackhammer,paddle,pendulum,jelly bean,jet,toothpick,lamp,surfboard,scoop,sweater,olive,kazoo,key,kilt,skewer,lock,kiwi,knife,knob,landmine,potpie,spear,saxophone,sombrero,latte,refrigerator,snowboard,tostada,lemon,license plate,shredder,stroller,trombone,razor,lipstick,llama,poster,scuba,nightshirt,water filter,patty,mascara,zucchini,meatball,rhino,tambourine,shrimp,muffin,wasp,weather vane,mussel,nail file,needle,wrench,nightstand,rubber band,strap,outfit,orange,orchid,tablet,sandwich,screw,palette,parrot,paperclip,parachute,tool,scrambled egg,yak,pencil sharpener,stretcher,pin,pitcher,pineapple,ping-pong table,pizza,roof rack,whip,pony,squirt gun,rug,rocking horse,recorder,tarp,ratchet,rattle,suitcase,wagon,spoon,windshield wiper,rope,slot machine,sailboat,scooter,swan,sickle,yarn,steamroller,stereo,sling,snake,sweatsuit,soy sauce,spacesuit,underwear,stethoscope,stopwatch,tractor,swimsuit,teacup,tube top,tugboat,turtle,undershirt,urn,walrus,wheelchair,wire,Unnamed: 55
align-dinov2+500m-things+hyp-abl40cat-local-shuffled-42,0.9543325526932084,0.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.9285714285714286,1.0,1.0,0.875,0.8571428571428571,1.0,1.0,1.0,0.8571428571428571,0.875,1.0,1.0,1.0,1.0,1.0,1.0,0.875,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.9,1.0,0.875,1.0,0.9375,0.8888888888888888,0.8333333333333334,1.0,0.9090909090909092,1.0,1.0,0.8888888888888888,1.0,1.0,0.9473684210526316,1.0,1.0,0.9090909090909092,1.0,1.0,0.875,0.9,1.0,0.8571428571428571,1.0,1.0,0.8888888888888888,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9371980676328504,1.0,0.9,0.8,1.0,1.0,0.8,0.9,1.0,0.8571428571428571,0.7857142857142857,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7142857142857143,0.875,1.0,0.8181818181818182,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,1.0,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8888888888888888,1.0,0.8571428571428571,1.0,0.875,0.8571428571428571,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,0.9090909090909092,0.9230769230769232,1.0,1.0,0.8888888888888888,0.8,1.0,0.6,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.8333333333333334,1.0,1.0,0.8571428571428571,0.8888888888888888,1.0,1.0,1.0,0.8888888888888888,1.0,1.0,1.0,0.8888888888888888,1.0,0.9,1.0,0.9090909090909092,1.0,1.0,0.8571428571428571,1.0,1.0,0.875,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,0.8333333333333334,0.875,1.0,1.0,1.0,1.0,1.0,0.875,1.0,0.8888888888888888,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7142857142857143,0.9090909090909092,0.9230769230769232,0.9,1.0,0.9,0.875,1.0,0.8333333333333334,1.0,0.8571428571428571,1.0,1.0,0.875,0.8888888888888888,0.75,1.0,1.0,1.0,1.0,0.875,0.8,1.0,0.9,1.0,1.0,1.0,0.875,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.8571428571428571,1.0,1.0,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8461538461538461,1.0,0.8333333333333334,1.0,1.0,0.8888888888888888,1.0,0.8888888888888888,1.0,0.8888888888888888,0.8571428571428571,0.8571428571428571,0.8888888888888888,0.8,0.875,1.0,1.0,1.0,1.0,0.8888888888888888,1.0,0.9,1.0,1.0,0.9090909090909092,0.8571428571428571,0.9090909090909092,1.0,0.875,1.0,1.0,1.0,1.0,1.0,0.875,1.0,0.8888888888888888,1.0,1.0,1.0,1.0,0.8888888888888888,1.0,0.9,0.8571428571428571,0.8,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,0.9,0.7777777777777778,1.0,0.9,0.875,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,1.0,1.0,0.8,0.8888888888888888,0.8571428571428571,1.0,0.8571428571428571,0.8888888888888888,1.0,0.75,1.0,1.0,0.8888888888888888,1.0,1.0,1.0,0.8888888888888888,0.875,0.8,0.9,1.0,0.8888888888888888,1.0,0.8571428571428571,0.8333333333333334,0.8888888888888888,1.0,0.9090909090909092,1.0,1.0,1.0,0.8571428571428571,0.8571428571428571,1.0,1.0,0.9,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8888888888888888,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,0.8888888888888888,0.875,0.8181818181818182,0.7272727272727273,1.0,1.0,1.0,1.0,0.8571428571428571,0.9,1.0,1.0,0.875,1.0,1.0,1.0,0.8888888888888888,1.0,1.0,1.0,0.875,1.0,0.7142857142857143,1.0,1.0,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,0.875,0.8888888888888888,1.0,0.9230769230769232,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8888888888888888,1.0,1.0,0.9,0.875,1.0,1.0,1.0,1.0,0.8571428571428571,1.0,1.0,1.0,0.8571428571428571,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,1.0,0.875,1.0,1.0,1.0,1.0,1.0,1.0,0.8888888888888888,1.0,0.8888888888888888,1.0,0.9230769230769232,1.0,0.8571428571428571,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,0.8888888888888888,0.875,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,0.9230769230769232,1.0,1.0,0.8571428571428571,1.0,0.6666666666666666,0.9,1.0,1.0,1.0,1.0,0.9,0.8333333333333334,1.0,1.0,1.0,1.0,0.9090909090909092,1.0,1.0,0.875,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.7,0.875,1.0,0.9230769230769232,1.0,0.875,1.0,0.8888888888888888,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,0.8888888888888888,1.0,1.0,1.0,1.0,0.875,0.7777777777777778,0.8,1.0,0.875,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,0.8,1.0,0.9090909090909092,1.0,1.0,0.8333333333333334,1.0,1.0,0.75,1.0,1.0,1.0,0.875,1.0,1.0,0.8,0.6666666666666666,1.0,1.0,1.0,0.7777777777777778,1.0,1.0,0.9090909090909092,1.0,0.9,1.0,0.9090909090909092,1.0,0.9166666666666666,1.0,0.8571428571428571,0.8333333333333334,0.6666666666666666,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,0.8571428571428571,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,1.0,0.8888888888888888,1.0,1.0,1.0,0.9090909090909092,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,0.7777777777777778,1.0,1.0,1.0,1.0,1.0,0.4,1.0,0.875,1.0,1.0,1.0,1.0,0.6666666666666666,0.9,0.9230769230769232,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.5,1.0,0.875,1.0,1.0,1.0,1.0,1.0,0.8888888888888888,0.8571428571428571,1.0,1.0,1.0,0.8571428571428571,1.0,0.8571428571428571,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.7142857142857143,1.0,0.875,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,0.9230769230769232,1.0,0.8888888888888888,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9090909090909092,0.75,1.0,1.0,0.9,1.0,1.0,1.0,1.0,0.8888888888888888,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,0.8333333333333334,1.0,0.8571428571428571,1.0,0.8571428571428571,1.0,1.0,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,0.875,1.0,0.9230769230769232,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.75,0.8,0.7777777777777778,1.0,1.0,1.0,0.875,1.0,0.8888888888888888,1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,0.875,0.5555555555555556,0.9090909090909092,1.0,1.0,0.7142857142857143,0.8333333333333334,1.0,1.0,0.8333333333333334,1.0,1.0,0.8333333333333334,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.8888888888888888,1.0,1.0,1.0,0.7142857142857143,0.9090909090909092,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,0.875,0.9,1.0,1.0,0.8333333333333334,0.9,1.0,0.8571428571428571,1.0,1.0,1.0,0.8333333333333334,1.0,0.9,1.0,1.0,1.0,0.875,1.0,1.0,1.0,1.0,0.875,1.0,0.8571428571428571,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,0.875,1.0,0.875,1.0,0.875,0.875,1.0,1.0,0.8,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.875,0.8571428571428571,0.8888888888888888,0.7142857142857143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,0.8888888888888888,1.0,0.7142857142857143,1.0,0.875,1.0,1.0,1.0,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,0.75,0.8333333333333334,0.7142857142857143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,0.8,1.0,0.8333333333333334,0.875,1.0,1.0,0.875,1.0,1.0,1.0,0.8888888888888888,1.0,1.0,1.0,1.0,0.9090909090909092,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,1.0,1.0,1.0,1.0,0.8888888888888888,0.8,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.8571428571428571,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.875,1.0,0.9,1.0,1.0,1.0,1.0,0.8888888888888888,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.625,1.0,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.625,1.0,1.0,1.0,1.0,0.8571428571428571,0.8888888888888888,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
