run_name,animal,arts and crafts item,bird,body part,breakfast food,candy,car part,clothing accessory,condiment,construction equipment,container,dessert,drink,electronic device,farm animal,fastener,food,footwear,fruit,furniture,game,garden tool,hardware item,headwear,home appliance,home decor item,insect,item of clothing,kitchen appliance,kitchen tool,mammal,medical equipment,musical,office supply item,outerwear,personal hygiene item,piece of jewelry,piece of women's clothing,plant,protective clothing item,safety equipment,school supply,scientific equipment,sea animal,seafood,source of light,sports equipment,tool,toy,vegetable,vehicle,watercraft,weapon
test_hyp,0.7765590738725764,0.3931833931833932,0.3721214695264387,0.8198065256599442,0.4026214887055097,0.5737474437627812,0.4680868769243571,0.3650937885376776,0.7933338249391638,0.4583960399630106,0.5731969495165548,0.3777944298738603,0.6325858313907038,0.4352103705368851,0.581556164080436,0.4986885245901639,0.8200038269225541,0.5961807580174928,0.3804563785625512,0.3932943527496114,0.6544962812711292,0.5981548558868146,0.4655957699288007,0.5423369745117511,0.3981702737761999,0.3813874659122767,0.5138634046890928,0.6368395549255719,0.5770734205037904,0.4562897339973836,0.5637292131757077,0.4719532622461903,0.3742235440274065,0.5668929166355884,0.6005541445393674,0.4897792656135579,0.6000765403750478,0.5519740129935032,0.3645292974668876,0.6087429054462021,0.5200471698113208,0.5601851851851851,0.4189089640198511,0.4535239210329463,0.490088155009621,0.5758263725280217,0.4512970947904149,0.6212526860008875,0.4103832354401446,0.3395474780852723,0.4981995937898034,0.5210067463838538,0.342077307594549
test_hyp_ablated_10cat,0.6140417649894699,0.8941798941798941,1.0,1.0,0.5632674346939743,0.696594427244582,0.4828415300546447,0.4763373190685966,0.7630261995878715,0.6337733081919128,0.8405428981937603,0.587673662429796,0.8970823341326939,0.5112997238981491,1.0,0.9291521486643436,0.7924613428489398,0.3526645768025078,1.0,0.5695979078130108,1.0,0.383980705762884,0.3981702737761998,0.3650033046926635,0.5850180005538632,0.7274255156608098,1.0,0.8836725588643747,0.9100378787878788,0.6428571428571428,0.734817482403012,0.4529395778603134,1.0,0.9139087172831496,0.3793266951161688,0.5057141033007725,0.8423180592991913,0.4068936527952921,1.0,0.3601190476190476,0.5649616368286445,0.7756410256410257,0.5255916832559169,0.54920116194626,0.4398778359511344,0.8194199243379572,0.7200460829493088,0.4889643463497453,0.924392041267502,1.0,1.0,1.0,0.55351707116413
test_hyp_ablated_10cat_local_shuffled,0.577303847897135,0.9189464740866612,1.0,1.0,0.5205257393209201,0.7200460829493088,0.4868318932063952,0.4688644688644688,0.6944016435541859,0.647017909928708,0.7999777783950446,0.6464806385645492,0.8941798941798941,0.4675094816687737,1.0,0.8581973581973583,0.8077341137123746,0.4591393175396653,1.0,0.6428571428571428,1.0,0.3445033112582781,0.3572385061746764,0.3333333333333333,0.4981167608286252,0.6530825496342737,1.0,0.8515914541094397,0.8903133903133904,0.6428571428571428,0.711111111111111,0.3895006402048656,1.0,0.9268494282959086,0.3801878549584971,0.4245614035087719,0.8526315789473684,0.4455341136771064,1.0,0.4938851802403204,0.6205128205128205,0.7438330170777988,0.500415227938284,0.54920116194626,0.4225127818288492,0.8343493798612571,0.69520264681555,0.5428384136348738,0.9086691086691088,1.0,1.0,1.0,0.5701000175469381
test_hyp_ablated_10cat_shuffled,0.5383595691797847,0.8768115942028986,1.0,1.0,0.4619364375461936,0.7810810810810811,0.5333333333333334,0.4852130325814536,0.7076127651987877,0.6273655547991831,0.7956114613895998,0.5771701476473952,0.8561601000625391,0.5886726783736751,1.0,0.9174603174603172,0.8455272562255375,0.3466441694788151,1.0,0.6295766380512143,1.0,0.3557894736842105,0.3884408602150537,0.3657419410595454,0.558299919807538,0.7071061243571762,1.0,0.8626534958674477,0.9174603174603172,0.5060088551549652,0.6639933628318584,0.5051051051051051,1.0,0.8768115942028986,0.4308168316831683,0.5163440860215054,0.8658008658008658,0.4129713423831071,1.0,0.3927572706935123,0.4949494949494949,0.7208312042241526,0.5611395777823325,0.5870581592320723,0.4538739588244538,0.850181598062954,0.7912087912087913,0.4964792606447353,0.8423180592991913,1.0,1.0,1.0,0.517597199189239
test_hyp_ablated_10pct,0.7968490878938641,0.4155844155844156,0.5902834008097166,0.7474120082815735,0.4221388367729831,0.5426312817617166,0.7756410256410257,0.4778411584028083,0.728448275862069,0.3333333333333332,0.4627147046501885,0.3948210205635948,0.8733475479744136,0.3557894736842105,0.5664335664335665,0.4322701688555347,0.8166666666666668,0.5664335664335665,0.4453197405004634,0.6428571428571428,0.8272058823529411,0.5725108225108225,0.5615151997453445,0.4688644688644688,0.3333333333333333,0.6428571428571428,0.4546059933407325,0.6466436185537309,0.3469708890637293,0.4082125603864734,0.5675716900549115,0.3652457488935476,0.6094202898550725,0.4357298474945533,0.8272058823529411,0.5229555236728838,0.6170940170940171,0.7015915119363395,0.4574042309891366,0.7029893924783028,0.6304176516942475,0.45,0.4606345475910693,0.4542083796811271,0.4424019607843137,0.5528255528255529,0.3567351598173516,0.7084533113944878,0.4231611893583724,0.402051282051282,0.3831738437001595,0.6530825496342737,0.5051051051051051
test_hyp_ablated_10pct_local_shuffled,0.7855389893125743,0.3675367536753675,0.6124401913875598,0.8109010011123471,0.4457297088876036,0.4434264773247823,0.711111111111111,0.3498001142204455,0.7438330170777988,0.3427918491715863,0.4765765765765765,0.5248192771084337,0.6027906976744186,0.6497389653535832,0.6057347670250897,0.4155844155844156,0.8635137502189526,0.7756410256410257,0.3333333333333333,0.5734310289901242,0.8409266409266409,0.6124401913875598,0.4871647289052607,0.4231611893583724,0.4619364375461936,0.6497389653535832,0.3577639751552794,0.639159582555809,0.3629764065335753,0.4550865800865801,0.6606441476826393,0.3447324875896304,0.6124401913875598,0.4448226950354609,0.8272058823529411,0.4765765765765765,0.6756598240469208,0.6805555555555556,0.4434264773247823,0.7396171903214157,0.6853070175438596,0.3646464646464646,0.5504761904761906,0.4457297088876036,0.4658064516129032,0.696594427244582,0.4542083796811271,0.6489872821479038,0.3629764065335753,0.4807692307692308,0.3915145005370569,0.7575757575757576,0.3948210205635948
test_hyp_ablated_10pct_shuffled,0.7290738837501428,0.4207459207459207,0.711111111111111,0.8526315789473684,0.367891156462585,0.5051051051051051,0.6805555555555556,0.4587301587301587,0.6428571428571428,0.4049999999999999,0.446837715130398,0.403705893948354,0.8166666666666667,0.4227867203219316,0.5211822660098523,0.4556791371755982,0.7660804203459097,0.6205128205128205,0.45,0.6124401913875598,0.8595238095238096,0.5952380952380952,0.500801282051282,0.45,0.3752788933511825,0.5060088551549652,0.5787665038885874,0.6033602150537635,0.3710144927536232,0.4207459207459207,0.6027906976744186,0.3447324875896304,0.5916162489196197,0.3665158371040724,0.7756410256410255,0.4765765765765765,0.7200460829493088,0.711111111111111,0.5242771412984178,0.6718894009216589,0.6530825496342737,0.4807692307692308,0.4995121951219512,0.5813204508856683,0.4574042309891366,0.658944658944659,0.3557894736842105,0.7598500025684491,0.3903225806451613,0.4155844155844156,0.364069264069264,0.7200460829493088,0.45
test_hyp_ablated_20cat,0.8154331757764172,0.402051282051282,1.0,1.0,0.4486613043314074,1.0,0.9043010752688172,0.6251993620414674,0.6741805727030149,0.3651350886250215,0.4998186598966361,0.7823231063440591,1.0,0.5248192771084338,0.5236612702366127,0.3497030865451918,0.5899161872499489,0.6464806385645492,1.0,1.0,0.8850642345787976,0.4782248716674945,0.6494687260379012,0.8566504460665044,0.7674302597751429,0.4633157637341738,0.3511748648503988,0.4115102040816326,1.0,0.3372255651325418,0.7329381294198615,0.3718855218855219,0.4512012125805228,0.3835895591716863,0.6932450585300326,0.3461824220969363,0.8147841513897102,1.0,0.8929216867469879,0.4640930113052415,0.507653219309661,0.4393624857697716,0.4218955292780796,0.4068936527952921,0.360780487804878,0.6003848003848004,0.6406281356612482,0.7733013112902526,0.4552228163992869,0.8956512799424283,0.677055653280437,0.372611865258924,0.4109972041006524
test_hyp_ablated_20cat_local_shuffled,0.8629748528624933,0.4249962355067008,1.0,1.0,0.4182714310860764,1.0,0.8466117216117216,0.6157094594594594,0.6196322489391797,0.4165292500981546,0.4362335359675786,0.7403711591116521,1.0,0.4538739588244538,0.5456510328218112,0.3677485181226314,0.6033602150537635,0.711111111111111,1.0,1.0,0.8897378629364053,0.5523902757382934,0.626773632775794,0.869142426020622,0.689200926462073,0.4601899827288429,0.3445786726323639,0.4235767326732673,1.0,0.3484555984555985,0.7564051841746249,0.3585969567560844,0.4204044740707265,0.4188789000528821,0.7184626062814506,0.3395941640114037,0.7837037037037038,1.0,0.8476489028213167,0.4554668517875737,0.582165039929015,0.4298245614035088,0.4276482892574332,0.4553665512569622,0.3500982225272774,0.6401210058612213,0.6338942001274697,0.7343046702995499,0.4298245614035088,0.9473758365621696,0.6677135791772711,0.4144950287807431,0.4330186989998209
test_hyp_ablated_20cat_shuffled,0.8221704344314936,0.4167033693019158,1.0,1.0,0.3506557262080089,1.0,0.8982780929630735,0.6736596736596736,0.696594427244582,0.4836660186809539,0.5104120513956579,0.7972403623341058,1.0,0.4975803539183821,0.4765765765765766,0.3937611408199643,0.5899161872499489,0.583188741083478,1.0,1.0,0.8941798941798941,0.5493200663349916,0.6591522519773746,0.8723217841497412,0.7351444851444852,0.5138634046890928,0.4457297088876036,0.407819772854217,1.0,0.3333333333333333,0.7416802070169104,0.3650033046926635,0.3781634230309844,0.3755977394580495,0.6569280078895463,0.4097007444062879,0.8026262352781914,1.0,0.8738542799440734,0.3686224489795918,0.5115805323059209,0.4908566538839413,0.4353730678710005,0.4538739588244538,0.3364072148196295,0.5952380952380953,0.6147809340394801,0.7844534214714164,0.4765765765765766,0.9411868597668668,0.6875091575091575,0.3715323252768187,0.3695418946464971
